log10_Gmu	f	spectrum
-12.800000	 -9.800000	-15.585825
-12.800000	 -9.750000	-15.511552
-12.800000	 -9.700000	-15.437220
-12.800000	 -9.650000	-15.362820
-12.800000	 -9.600000	-15.288347
-12.800000	 -9.550000	-15.213795
-12.800000	 -9.500000	-15.139179
-12.800000	 -9.450000	-15.064574
-12.800000	 -9.400000	-14.989978
-12.800000	 -9.350000	-14.915386
-12.800000	 -9.300000	-14.840798
-12.800000	 -9.250000	-14.766210
-12.800000	 -9.200000	-14.691624
-12.800000	 -9.150000	-14.617049
-12.800000	 -9.100000	-14.542482
-12.800000	 -9.050000	-14.467916
-12.800000	 -9.000000	-14.393352
-12.800000	 -8.950000	-14.318788
-12.800000	 -8.900000	-14.244224
-12.800000	 -8.850000	-14.169660
-12.800000	 -8.800000	-14.095094
-12.800000	 -8.750000	-14.020525
-12.800000	 -8.700000	-13.945958
-12.800000	 -8.650000	-13.871389
-12.800000	 -8.600000	-13.796819
-12.800000	 -8.550000	-13.722249
-12.800000	 -8.500000	-13.647705
-12.800000	 -8.450000	-13.573246
-12.800000	 -8.400000	-13.498845
-12.800000	 -8.350000	-13.424506
-12.800000	 -8.300000	-13.350237
-12.800000	 -8.250000	-13.276044
-12.800000	 -8.200000	-13.201938
-12.800000	 -8.150000	-13.127938
-12.800000	 -8.100000	-13.054049
-12.800000	 -8.050000	-12.980284
-12.800000	 -8.000000	-12.906658
-12.800000	 -7.950000	-12.833187
-12.800000	 -7.900000	-12.759888
-12.800000	 -7.850000	-12.686780
-12.800000	 -7.800000	-12.613886
-12.800000	 -7.750000	-12.541229
-12.800000	 -7.700000	-12.468836
-12.800000	 -7.650000	-12.396736
-12.800000	 -7.600000	-12.324963
-12.800000	 -7.550000	-12.253554
-12.800000	 -7.500000	-12.182548
-12.800000	 -7.450000	-12.111997
-12.800000	 -7.400000	-12.041952
-12.800000	 -7.350000	-11.972466
-12.800000	 -7.300000	-11.903595
-12.800000	 -7.250000	-11.835402
-12.800000	 -7.200000	-11.767953
-12.800000	 -7.150000	-11.701321
-12.800000	 -7.100000	-11.635580
-12.800000	 -7.050000	-11.570810
-12.800000	 -7.000000	-11.507097
-12.700000	-10.000000	-15.682466
-12.700000	 -9.950000	-15.608376
-12.700000	 -9.900000	-15.534252
-12.700000	 -9.850000	-15.460088
-12.700000	 -9.800000	-15.385875
-12.700000	 -9.750000	-15.311609
-12.700000	 -9.700000	-15.237283
-12.700000	 -9.650000	-15.162891
-12.700000	 -9.600000	-15.088427
-12.700000	 -9.550000	-15.013885
-12.700000	 -9.500000	-14.939279
-12.700000	 -9.450000	-14.864686
-12.700000	 -9.400000	-14.790103
-12.700000	 -9.350000	-14.715527
-12.700000	 -9.300000	-14.640956
-12.700000	 -9.250000	-14.566388
-12.700000	 -9.200000	-14.491824
-12.700000	 -9.150000	-14.417272
-12.700000	 -9.100000	-14.342732
-12.700000	 -9.050000	-14.268197
-12.700000	 -9.000000	-14.193667
-12.700000	 -8.950000	-14.119141
-12.700000	 -8.900000	-14.044620
-12.700000	 -8.850000	-13.970104
-12.700000	 -8.800000	-13.895592
-12.700000	 -8.750000	-13.821084
-12.700000	 -8.700000	-13.746584
-12.700000	 -8.650000	-13.672091
-12.700000	 -8.600000	-13.597606
-12.700000	 -8.550000	-13.523132
-12.700000	 -8.500000	-13.448695
-12.700000	 -8.450000	-13.374356
-12.700000	 -8.400000	-13.300089
-12.700000	 -8.350000	-13.225901
-12.700000	 -8.300000	-13.151800
-12.700000	 -8.250000	-13.077795
-12.700000	 -8.200000	-13.003901
-12.700000	 -8.150000	-12.930136
-12.700000	 -8.100000	-12.856511
-12.700000	 -8.050000	-12.783040
-12.700000	 -8.000000	-12.709744
-12.700000	 -7.950000	-12.636640
-12.700000	 -7.900000	-12.563751
-12.700000	 -7.850000	-12.491101
-12.700000	 -7.800000	-12.418716
-12.700000	 -7.750000	-12.346627
-12.700000	 -7.700000	-12.274866
-12.700000	 -7.650000	-12.203468
-12.700000	 -7.600000	-12.132475
-12.700000	 -7.550000	-12.061931
-12.700000	 -7.500000	-11.991883
-12.700000	 -7.450000	-11.922391
-12.700000	 -7.400000	-11.853516
-12.700000	 -7.350000	-11.785319
-12.700000	 -7.300000	-11.717867
-12.700000	 -7.250000	-11.651230
-12.700000	 -7.200000	-11.585484
-12.700000	 -7.150000	-11.520711
-12.700000	 -7.100000	-11.456995
-12.700000	 -7.050000	-11.394423
-12.700000	 -7.000000	-11.333086
-12.600000	-10.000000	-15.482506
-12.600000	 -9.950000	-15.408421
-12.600000	 -9.900000	-15.334302
-12.600000	 -9.850000	-15.260144
-12.600000	 -9.800000	-15.185939
-12.600000	 -9.750000	-15.111679
-12.600000	 -9.700000	-15.037363
-12.600000	 -9.650000	-14.962980
-12.600000	 -9.600000	-14.888527
-12.600000	 -9.550000	-14.813997
-12.600000	 -9.500000	-14.739405
-12.600000	 -9.450000	-14.664828
-12.600000	 -9.400000	-14.590262
-12.600000	 -9.350000	-14.515705
-12.600000	 -9.300000	-14.441155
-12.600000	 -9.250000	-14.366611
-12.600000	 -9.200000	-14.292074
-12.600000	 -9.150000	-14.217553
-12.600000	 -9.100000	-14.143048
-12.600000	 -9.050000	-14.068550
-12.600000	 -9.000000	-13.994063
-12.600000	 -8.950000	-13.919585
-12.600000	 -8.900000	-13.845119
-12.600000	 -8.850000	-13.770663
-12.600000	 -8.800000	-13.696219
-12.600000	 -8.750000	-13.621786
-12.600000	 -8.700000	-13.547372
-12.600000	 -8.650000	-13.472974
-12.600000	 -8.600000	-13.398596
-12.600000	 -8.550000	-13.324242
-12.600000	 -8.500000	-13.249940
-12.600000	 -8.450000	-13.175751
-12.600000	 -8.400000	-13.101653
-12.600000	 -8.350000	-13.027653
-12.600000	 -8.300000	-12.953762
-12.600000	 -8.250000	-12.879994
-12.600000	 -8.200000	-12.806363
-12.600000	 -8.150000	-12.732893
-12.600000	 -8.100000	-12.659597
-12.600000	 -8.050000	-12.586494
-12.600000	 -8.000000	-12.513607
-12.600000	 -7.950000	-12.440961
-12.600000	 -7.900000	-12.368582
-12.600000	 -7.850000	-12.296500
-12.600000	 -7.800000	-12.224747
-12.600000	 -7.750000	-12.153360
-12.600000	 -7.700000	-12.082378
-12.600000	 -7.650000	-12.011846
-12.600000	 -7.600000	-11.941811
-12.600000	 -7.550000	-11.872325
-12.600000	 -7.500000	-11.803447
-12.600000	 -7.450000	-11.735245
-12.600000	 -7.400000	-11.667788
-12.600000	 -7.350000	-11.601147
-12.600000	 -7.300000	-11.535398
-12.600000	 -7.250000	-11.470621
-12.600000	 -7.200000	-11.406900
-12.600000	 -7.150000	-11.344325
-12.600000	 -7.100000	-11.282986
-12.600000	 -7.050000	-11.222975
-12.600000	 -7.000000	-11.164386
-12.500000	-10.000000	-15.282556
-12.500000	 -9.950000	-15.208477
-12.500000	 -9.900000	-15.134366
-12.500000	 -9.850000	-15.060215
-12.500000	 -9.800000	-14.986018
-12.500000	 -9.750000	-14.911769
-12.500000	 -9.700000	-14.837463
-12.500000	 -9.650000	-14.763093
-12.500000	 -9.600000	-14.688652
-12.500000	 -9.550000	-14.614138
-12.500000	 -9.500000	-14.539563
-12.500000	 -9.450000	-14.465005
-12.500000	 -9.400000	-14.390461
-12.500000	 -9.350000	-14.315928
-12.500000	 -9.300000	-14.241406
-12.500000	 -9.250000	-14.166892
-12.500000	 -9.200000	-14.092389
-12.500000	 -9.150000	-14.017907
-12.500000	 -9.100000	-13.943444
-12.500000	 -9.050000	-13.868995
-12.500000	 -9.000000	-13.794562
-12.500000	 -8.950000	-13.720144
-12.500000	 -8.900000	-13.645745
-12.500000	 -8.850000	-13.571366
-12.500000	 -8.800000	-13.497007
-12.500000	 -8.750000	-13.422670
-12.500000	 -8.700000	-13.348362
-12.500000	 -8.650000	-13.274085
-12.500000	 -8.600000	-13.199841
-12.500000	 -8.550000	-13.125637
-12.500000	 -8.500000	-13.051503
-12.500000	 -8.450000	-12.977503
-12.500000	 -8.400000	-12.903615
-12.500000	 -8.350000	-12.829851
-12.500000	 -8.300000	-12.756225
-12.500000	 -8.250000	-12.682751
-12.500000	 -8.200000	-12.609449
-12.500000	 -8.150000	-12.536347
-12.500000	 -8.100000	-12.463461
-12.500000	 -8.050000	-12.390816
-12.500000	 -8.000000	-12.318439
-12.500000	 -7.950000	-12.246361
-12.500000	 -7.900000	-12.174614
-12.500000	 -7.850000	-12.103234
-12.500000	 -7.800000	-12.032261
-12.500000	 -7.750000	-11.961738
-12.500000	 -7.700000	-11.891714
-12.500000	 -7.650000	-11.822241
-12.500000	 -7.600000	-11.753376
-12.500000	 -7.550000	-11.685179
-12.500000	 -7.500000	-11.617719
-12.500000	 -7.450000	-11.551073
-12.500000	 -7.400000	-11.485319
-12.500000	 -7.350000	-11.420539
-12.500000	 -7.300000	-11.356815
-12.500000	 -7.250000	-11.294235
-12.500000	 -7.200000	-11.232891
-12.500000	 -7.150000	-11.172877
-12.500000	 -7.100000	-11.114286
-12.500000	 -7.050000	-11.057213
-12.500000	 -7.000000	-11.001749
-12.400000	-10.000000	-15.082619
-12.400000	 -9.950000	-15.008548
-12.400000	 -9.900000	-14.934445
-12.400000	 -9.850000	-14.860304
-12.400000	 -9.800000	-14.786118
-12.400000	 -9.750000	-14.711881
-12.400000	 -9.700000	-14.637589
-12.400000	 -9.650000	-14.563234
-12.400000	 -9.600000	-14.488811
-12.400000	 -9.550000	-14.414315
-12.400000	 -9.500000	-14.339762
-12.400000	 -9.450000	-14.265229
-12.400000	 -9.400000	-14.190711
-12.400000	 -9.350000	-14.116209
-12.400000	 -9.300000	-14.041721
-12.400000	 -9.250000	-13.967246
-12.400000	 -9.200000	-13.892786
-12.400000	 -9.150000	-13.818352
-12.400000	 -9.100000	-13.743943
-12.400000	 -9.050000	-13.669554
-12.400000	 -9.000000	-13.595189
-12.400000	 -8.950000	-13.520847
-12.400000	 -8.900000	-13.446534
-12.400000	 -8.850000	-13.372250
-12.400000	 -8.800000	-13.297998
-12.400000	 -8.750000	-13.223780
-12.400000	 -8.700000	-13.149607
-12.400000	 -8.650000	-13.075480
-12.400000	 -8.600000	-13.001404
-12.400000	 -8.550000	-12.927389
-12.400000	 -8.500000	-12.853466
-12.400000	 -8.450000	-12.779702
-12.400000	 -8.400000	-12.706078
-12.400000	 -8.350000	-12.632609
-12.400000	 -8.300000	-12.559312
-12.400000	 -8.250000	-12.486205
-12.400000	 -8.200000	-12.413314
-12.400000	 -8.150000	-12.340669
-12.400000	 -8.100000	-12.268294
-12.400000	 -8.050000	-12.196216
-12.400000	 -8.000000	-12.124472
-12.400000	 -7.950000	-12.053096
-12.400000	 -7.900000	-11.982128
-12.400000	 -7.850000	-11.911613
-12.400000	 -7.800000	-11.841598
-12.400000	 -7.750000	-11.772135
-12.400000	 -7.700000	-11.703280
-12.400000	 -7.650000	-11.635096
-12.400000	 -7.600000	-11.567648
-12.400000	 -7.550000	-11.501008
-12.400000	 -7.500000	-11.435251
-12.400000	 -7.450000	-11.370465
-12.400000	 -7.400000	-11.306736
-12.400000	 -7.350000	-11.244153
-12.400000	 -7.300000	-11.182806
-12.400000	 -7.250000	-11.122788
-12.400000	 -7.200000	-11.064193
-12.400000	 -7.150000	-11.007116
-12.400000	 -7.100000	-10.951650
-12.400000	 -7.050000	-10.897883
-12.400000	 -7.000000	-10.845902
-12.300000	-10.000000	-14.882699
-12.300000	 -9.950000	-14.808638
-12.300000	 -9.900000	-14.734545
-12.300000	 -9.850000	-14.660417
-12.300000	 -9.800000	-14.586244
-12.300000	 -9.750000	-14.512022
-12.300000	 -9.700000	-14.437747
-12.300000	 -9.650000	-14.363411
-12.300000	 -9.600000	-14.289010
-12.300000	 -9.550000	-14.214539
-12.300000	 -9.500000	-14.140013
-12.300000	 -9.450000	-14.065510
-12.300000	 -9.400000	-13.991027
-12.300000	 -9.350000	-13.916563
-12.300000	 -9.300000	-13.842118
-12.300000	 -9.250000	-13.767691
-12.300000	 -9.200000	-13.693285
-12.300000	 -9.150000	-13.618911
-12.300000	 -9.100000	-13.544570
-12.300000	 -9.050000	-13.470258
-12.300000	 -9.000000	-13.395978
-12.300000	 -8.950000	-13.321732
-12.300000	 -8.900000	-13.247525
-12.300000	 -8.850000	-13.173361
-12.300000	 -8.800000	-13.099243
-12.300000	 -8.750000	-13.025175
-12.300000	 -8.700000	-12.951171
-12.300000	 -8.650000	-12.877232
-12.300000	 -8.600000	-12.803367
-12.300000	 -8.550000	-12.729588
-12.300000	 -8.500000	-12.655929
-12.300000	 -8.450000	-12.582459
-12.300000	 -8.400000	-12.509165
-12.300000	 -8.350000	-12.436064
-12.300000	 -8.300000	-12.363177
-12.300000	 -8.250000	-12.290528
-12.300000	 -8.200000	-12.218147
-12.300000	 -8.150000	-12.146071
-12.300000	 -8.100000	-12.074327
-12.300000	 -8.050000	-12.002952
-12.300000	 -8.000000	-11.931987
-12.300000	 -7.950000	-11.861476
-12.300000	 -7.900000	-11.791466
-12.300000	 -7.850000	-11.722010
-12.300000	 -7.800000	-11.653165
-12.300000	 -7.750000	-11.584990
-12.300000	 -7.700000	-11.517553
-12.300000	 -7.650000	-11.450925
-12.300000	 -7.600000	-11.385180
-12.300000	 -7.550000	-11.320400
-12.300000	 -7.500000	-11.256668
-12.300000	 -7.450000	-11.194080
-12.300000	 -7.400000	-11.132729
-12.300000	 -7.350000	-11.072707
-12.300000	 -7.300000	-11.014108
-12.300000	 -7.250000	-10.957028
-12.300000	 -7.200000	-10.901557
-12.300000	 -7.150000	-10.847787
-12.300000	 -7.100000	-10.795804
-12.300000	 -7.050000	-10.745686
-12.300000	 -7.000000	-10.697505
-12.200000	-10.000000	-14.682799
-12.200000	 -9.950000	-14.608750
-12.200000	 -9.900000	-14.534671
-12.200000	 -9.850000	-14.460558
-12.200000	 -9.800000	-14.386403
-12.200000	 -9.750000	-14.312200
-12.200000	 -9.700000	-14.237946
-12.200000	 -9.650000	-14.163635
-12.200000	 -9.600000	-14.089261
-12.200000	 -9.550000	-14.014820
-12.200000	 -9.500000	-13.940329
-12.200000	 -9.450000	-13.865864
-12.200000	 -9.400000	-13.791424
-12.200000	 -9.350000	-13.717008
-12.200000	 -9.300000	-13.642617
-12.200000	 -9.250000	-13.568251
-12.200000	 -9.200000	-13.493913
-12.200000	 -9.150000	-13.419615
-12.200000	 -9.100000	-13.345359
-12.200000	 -9.050000	-13.271142
-12.200000	 -9.000000	-13.196969
-12.200000	 -8.950000	-13.122843
-12.200000	 -8.900000	-13.048771
-12.200000	 -8.850000	-12.974757
-12.200000	 -8.800000	-12.900807
-12.200000	 -8.750000	-12.826928
-12.200000	 -8.700000	-12.753134
-12.200000	 -8.650000	-12.679431
-12.200000	 -8.600000	-12.605830
-12.200000	 -8.550000	-12.532345
-12.200000	 -8.500000	-12.459016
-12.200000	 -8.450000	-12.385915
-12.200000	 -8.400000	-12.313031
-12.200000	 -8.350000	-12.240387
-12.200000	 -8.300000	-12.168011
-12.200000	 -8.250000	-12.095930
-12.200000	 -8.200000	-12.024181
-12.200000	 -8.150000	-11.952807
-12.200000	 -8.100000	-11.881843
-12.200000	 -8.050000	-11.811334
-12.200000	 -8.000000	-11.741327
-12.200000	 -7.950000	-11.671875
-12.200000	 -7.900000	-11.603035
-12.200000	 -7.850000	-11.534868
-12.200000	 -7.800000	-11.467439
-12.200000	 -7.750000	-11.400821
-12.200000	 -7.700000	-11.335087
-12.200000	 -7.650000	-11.270318
-12.200000	 -7.600000	-11.206598
-12.200000	 -7.550000	-11.144015
-12.200000	 -7.500000	-11.082661
-12.200000	 -7.450000	-11.022634
-12.200000	 -7.400000	-10.964031
-12.200000	 -7.350000	-10.906947
-12.200000	 -7.300000	-10.851473
-12.200000	 -7.250000	-10.797700
-12.200000	 -7.200000	-10.745713
-12.200000	 -7.150000	-10.695591
-12.200000	 -7.100000	-10.647408
-12.200000	 -7.050000	-10.601225
-12.200000	 -7.000000	-10.557093
-12.100000	-10.000000	-14.482926
-12.100000	 -9.950000	-14.408892
-12.100000	 -9.900000	-14.334830
-12.100000	 -9.850000	-14.260736
-12.100000	 -9.800000	-14.186602
-12.100000	 -9.750000	-14.112424
-12.100000	 -9.700000	-14.038197
-12.100000	 -9.650000	-13.963916
-12.100000	 -9.600000	-13.889576
-12.100000	 -9.550000	-13.815174
-12.100000	 -9.500000	-13.740726
-12.100000	 -9.450000	-13.666309
-12.100000	 -9.400000	-13.591923
-12.100000	 -9.350000	-13.517568
-12.100000	 -9.300000	-13.443245
-12.100000	 -9.250000	-13.368955
-12.100000	 -9.200000	-13.294702
-12.100000	 -9.150000	-13.220500
-12.100000	 -9.100000	-13.146351
-12.100000	 -9.050000	-13.072254
-12.100000	 -9.000000	-12.998215
-12.100000	 -8.950000	-12.924239
-12.100000	 -8.900000	-12.850335
-12.100000	 -8.850000	-12.776510
-12.100000	 -8.800000	-12.702771
-12.100000	 -8.750000	-12.629127
-12.100000	 -8.700000	-12.555597
-12.100000	 -8.650000	-12.482188
-12.100000	 -8.600000	-12.408917
-12.100000	 -8.550000	-12.335800
-12.100000	 -8.500000	-12.262882
-12.100000	 -8.450000	-12.190238
-12.100000	 -8.400000	-12.117865
-12.100000	 -8.350000	-12.045790
-12.100000	 -8.300000	-11.974045
-12.100000	 -8.250000	-11.902667
-12.100000	 -8.200000	-11.831699
-12.100000	 -8.150000	-11.761190
-12.100000	 -8.100000	-11.691184
-12.100000	 -8.050000	-11.621734
-12.100000	 -8.000000	-11.552897
-12.100000	 -7.950000	-11.484734
-12.100000	 -7.900000	-11.417311
-12.100000	 -7.850000	-11.350700
-12.100000	 -7.800000	-11.284975
-12.100000	 -7.750000	-11.220216
-12.100000	 -7.700000	-11.156506
-12.100000	 -7.650000	-11.093935
-12.100000	 -7.600000	-11.032592
-12.100000	 -7.550000	-10.972570
-12.100000	 -7.500000	-10.913964
-12.100000	 -7.450000	-10.856875
-12.100000	 -7.400000	-10.801397
-12.100000	 -7.350000	-10.747620
-12.100000	 -7.300000	-10.695630
-12.100000	 -7.250000	-10.645505
-12.100000	 -7.200000	-10.597318
-12.100000	 -7.150000	-10.551131
-12.100000	 -7.100000	-10.506997
-12.100000	 -7.050000	-10.464955
-12.100000	 -7.000000	-10.425034
-12.000000	-10.000000	-14.283085
-12.000000	 -9.950000	-14.209070
-12.000000	 -9.900000	-14.135030
-12.000000	 -9.850000	-14.060960
-12.000000	 -9.800000	-13.986854
-12.000000	 -9.750000	-13.912705
-12.000000	 -9.700000	-13.838513
-12.000000	 -9.650000	-13.764271
-12.000000	 -9.600000	-13.689973
-12.000000	 -9.550000	-13.615619
-12.000000	 -9.500000	-13.541225
-12.000000	 -9.450000	-13.466869
-12.000000	 -9.400000	-13.392551
-12.000000	 -9.350000	-13.318273
-12.000000	 -9.300000	-13.244035
-12.000000	 -9.250000	-13.169840
-12.000000	 -9.200000	-13.095694
-12.000000	 -9.150000	-13.021612
-12.000000	 -9.100000	-12.947598
-12.000000	 -9.050000	-12.873651
-12.000000	 -9.000000	-12.799781
-12.000000	 -8.950000	-12.725993
-12.000000	 -8.900000	-12.652300
-12.000000	 -8.850000	-12.578710
-12.000000	 -8.800000	-12.505234
-12.000000	 -8.750000	-12.431886
-12.000000	 -8.700000	-12.358685
-12.000000	 -8.650000	-12.285644
-12.000000	 -8.600000	-12.212783
-12.000000	 -8.550000	-12.140124
-12.000000	 -8.500000	-12.067717
-12.000000	 -8.450000	-11.995641
-12.000000	 -8.400000	-11.923900
-12.000000	 -8.350000	-11.852528
-12.000000	 -8.300000	-11.781564
-12.000000	 -8.250000	-11.711051
-12.000000	 -8.200000	-11.641041
-12.000000	 -8.150000	-11.571592
-12.000000	 -8.100000	-11.502756
-12.000000	 -8.050000	-11.434595
-12.000000	 -8.000000	-11.367175
-12.000000	 -7.950000	-11.300569
-12.000000	 -7.900000	-11.234849
-12.000000	 -7.850000	-11.170097
-12.000000	 -7.800000	-11.106396
-12.000000	 -7.750000	-11.043834
-12.000000	 -7.700000	-10.982502
-12.000000	 -7.650000	-10.922491
-12.000000	 -7.600000	-10.863896
-12.000000	 -7.550000	-10.806811
-12.000000	 -7.500000	-10.751330
-12.000000	 -7.450000	-10.697549
-12.000000	 -7.400000	-10.645555
-12.000000	 -7.350000	-10.595426
-12.000000	 -7.300000	-10.547236
-12.000000	 -7.250000	-10.501046
-12.000000	 -7.200000	-10.456908
-12.000000	 -7.150000	-10.414863
-12.000000	 -7.100000	-10.374939
-12.000000	 -7.050000	-10.337150
-12.000000	 -7.000000	-10.301499
-11.900000	-10.000000	-14.083285
-11.900000	 -9.950000	-14.009294
-11.900000	 -9.900000	-13.935281
-11.900000	 -9.850000	-13.861242
-11.900000	 -9.800000	-13.787170
-11.900000	 -9.750000	-13.713060
-11.900000	 -9.700000	-13.638911
-11.900000	 -9.650000	-13.564716
-11.900000	 -9.600000	-13.490473
-11.900000	 -9.550000	-13.416180
-11.900000	 -9.500000	-13.341853
-11.900000	 -9.450000	-13.267574
-11.900000	 -9.400000	-13.193341
-11.900000	 -9.350000	-13.119158
-11.900000	 -9.300000	-13.045027
-11.900000	 -9.250000	-12.970953
-11.900000	 -9.200000	-12.896942
-11.900000	 -9.150000	-12.823010
-11.900000	 -9.100000	-12.749164
-11.900000	 -9.050000	-12.675406
-11.900000	 -9.000000	-12.601746
-11.900000	 -8.950000	-12.528194
-11.900000	 -8.900000	-12.454765
-11.900000	 -8.850000	-12.381469
-11.900000	 -8.800000	-12.308323
-11.900000	 -8.750000	-12.235342
-11.900000	 -8.700000	-12.162551
-11.900000	 -8.650000	-12.089968
-11.900000	 -8.600000	-12.017617
-11.900000	 -8.550000	-11.945527
-11.900000	 -8.500000	-11.873752
-11.900000	 -8.450000	-11.802380
-11.900000	 -8.400000	-11.731419
-11.900000	 -8.350000	-11.660912
-11.900000	 -8.300000	-11.590907
-11.900000	 -8.250000	-11.521454
-11.900000	 -8.200000	-11.452614
-11.900000	 -8.150000	-11.384454
-11.900000	 -8.100000	-11.317037
-11.900000	 -8.050000	-11.250431
-11.900000	 -8.000000	-11.184715
-11.900000	 -7.950000	-11.119968
-11.900000	 -7.900000	-11.056273
-11.900000	 -7.850000	-10.993719
-11.900000	 -7.800000	-10.932394
-11.900000	 -7.750000	-10.872393
-11.900000	 -7.700000	-10.813808
-11.900000	 -7.650000	-10.756734
-11.900000	 -7.600000	-10.701263
-11.900000	 -7.550000	-10.647486
-11.900000	 -7.500000	-10.595489
-11.900000	 -7.450000	-10.545356
-11.900000	 -7.400000	-10.497162
-11.900000	 -7.350000	-10.450968
-11.900000	 -7.300000	-10.406827
-11.900000	 -7.250000	-10.364779
-11.900000	 -7.200000	-10.324851
-11.900000	 -7.150000	-10.287059
-11.900000	 -7.100000	-10.251405
-11.900000	 -7.050000	-10.217876
-11.900000	 -7.000000	-10.186451
-11.800000	-10.000000	-13.883536
-11.800000	 -9.950000	-13.809576
-11.800000	 -9.900000	-13.735598
-11.800000	 -9.850000	-13.661597
-11.800000	 -9.800000	-13.587567
-11.800000	 -9.750000	-13.513506
-11.800000	 -9.700000	-13.439410
-11.800000	 -9.650000	-13.365277
-11.800000	 -9.600000	-13.291101
-11.800000	 -9.550000	-13.216884
-11.800000	 -9.500000	-13.142643
-11.800000	 -9.450000	-13.068459
-11.800000	 -9.400000	-12.994334
-11.800000	 -9.350000	-12.920271
-11.800000	 -9.300000	-12.846275
-11.800000	 -9.250000	-12.772351
-11.800000	 -9.200000	-12.698508
-11.800000	 -9.150000	-12.624765
-11.800000	 -9.100000	-12.551130
-11.800000	 -9.050000	-12.477608
-11.800000	 -9.000000	-12.404212
