f	log10_fmin	log10_fmax	log10_A	spectrum
-6.4897959183673475	-10.0	-8.0	-2.428571428571429	-300
-6.4897959183673475	-10.0	-8.0	-1.8571428571428572	-300
-6.4897959183673475	-10.0	-8.0	-1.2857142857142858	-300
-6.4897959183673475	-10.0	-8.0	-0.7142857142857144	-300
-6.4897959183673475	-10.0	-8.0	-0.14285714285714324	-300
-6.4897959183673475	-10.0	-8.0	0.4285714285714284	-300
-6.4897959183673475	-10.0	-8.0	1.0	-300
-6.4897959183673475	-10.0	-7.0	-3.0	-300
-6.4897959183673475	-10.0	-7.0	-2.428571428571429	-300
-6.4897959183673475	-10.0	-7.0	-1.8571428571428572	-300
-6.4897959183673475	-10.0	-7.0	-1.2857142857142858	-300
-6.4897959183673475	-10.0	-7.0	-0.7142857142857144	-300
-6.4897959183673475	-10.0	-7.0	-0.14285714285714324	-300
-6.4897959183673475	-10.0	-7.0	0.4285714285714284	-300
-6.4897959183673475	-10.0	-7.0	1.0	-300
-6.4897959183673475	-10.0	-6.0	-3.0	-6.130011959488531
-6.4897959183673475	-10.0	-6.0	-2.428571428571429	-4.987154816631389
-6.4897959183673475	-10.0	-6.0	-1.8571428571428572	-3.844297673774246
-6.4897959183673475	-10.0	-6.0	-1.2857142857142858	-2.701440530917103
-6.4897959183673475	-10.0	-6.0	-0.7142857142857144	-1.55858338805996
-6.4897959183673475	-10.0	-6.0	-0.14285714285714324	-0.4157262452028177
-6.4897959183673475	-10.0	-6.0	0.4285714285714284	0.7271308976543255
-6.4897959183673475	-10.0	-6.0	1.0	1.8699880405114688
-6.4897959183673475	-10.0	-5.0	-3.0	-6.085215174078789
-6.4897959183673475	-10.0	-5.0	-2.428571428571429	-4.942358031221647
-6.4897959183673475	-10.0	-5.0	-1.8571428571428572	-3.7995008883645034
-6.4897959183673475	-10.0	-5.0	-1.2857142857142858	-2.6566437455073606
-6.4897959183673475	-10.0	-5.0	-0.7142857142857144	-1.5137866026502178
-6.4897959183673475	-10.0	-5.0	-0.14285714285714324	-0.3709294597930755
-6.4897959183673475	-10.0	-5.0	0.4285714285714284	0.7719276830640678
-6.4897959183673475	-10.0	-5.0	1.0	1.914784825921211
-6.4897959183673475	-9.0	-11.0	-3.0	-300
-6.4897959183673475	-9.0	-11.0	-2.428571428571429	-300
-6.4897959183673475	-9.0	-11.0	-1.8571428571428572	-300
-6.4897959183673475	-9.0	-11.0	-1.2857142857142858	-300
-6.4897959183673475	-9.0	-11.0	-0.7142857142857144	-300
-6.4897959183673475	-9.0	-11.0	-0.14285714285714324	-300
-6.4897959183673475	-9.0	-11.0	0.4285714285714284	-300
-6.4897959183673475	-9.0	-11.0	1.0	-300
-6.4897959183673475	-9.0	-10.0	-3.0	-300
-6.4897959183673475	-9.0	-10.0	-2.428571428571429	-300
-6.4897959183673475	-9.0	-10.0	-1.8571428571428572	-300
-6.4897959183673475	-9.0	-10.0	-1.2857142857142858	-300
-6.4897959183673475	-9.0	-10.0	-0.7142857142857144	-300
-6.4897959183673475	-9.0	-10.0	-0.14285714285714324	-300
-6.4897959183673475	-9.0	-10.0	0.4285714285714284	-300
-6.4897959183673475	-9.0	-10.0	1.0	-300
-6.4897959183673475	-9.0	-9.0	-3.0	-300
-6.4897959183673475	-9.0	-9.0	-2.428571428571429	-300
-6.4897959183673475	-9.0	-9.0	-1.8571428571428572	-300
-6.4897959183673475	-9.0	-9.0	-1.2857142857142858	-300
-6.4897959183673475	-9.0	-9.0	-0.7142857142857144	-300
-6.4897959183673475	-9.0	-9.0	-0.14285714285714324	-300
-6.4897959183673475	-9.0	-9.0	0.4285714285714284	-300
-6.4897959183673475	-9.0	-9.0	1.0	-300
-6.4897959183673475	-9.0	-8.0	-3.0	-300
-6.4897959183673475	-9.0	-8.0	-2.428571428571429	-300
-6.4897959183673475	-9.0	-8.0	-1.8571428571428572	-300
-6.4897959183673475	-9.0	-8.0	-1.2857142857142858	-300
-6.4897959183673475	-9.0	-8.0	-0.7142857142857144	-300
-6.4897959183673475	-9.0	-8.0	-0.14285714285714324	-300
-6.4897959183673475	-9.0	-8.0	0.4285714285714284	-300
-6.4897959183673475	-9.0	-8.0	1.0	-300
-6.4897959183673475	-9.0	-7.0	-3.0	-300
-6.4897959183673475	-9.0	-7.0	-2.428571428571429	-300
-6.4897959183673475	-9.0	-7.0	-1.8571428571428572	-300
-6.4897959183673475	-9.0	-7.0	-1.2857142857142858	-300
-6.4897959183673475	-9.0	-7.0	-0.7142857142857144	-300
-6.4897959183673475	-9.0	-7.0	-0.14285714285714324	-300
-6.4897959183673475	-9.0	-7.0	0.4285714285714284	-300
-6.4897959183673475	-9.0	-7.0	1.0	-300
-6.4897959183673475	-9.0	-6.0	-3.0	-6.130011959492909
-6.4897959183673475	-9.0	-6.0	-2.428571428571429	-4.987154816635767
-6.4897959183673475	-9.0	-6.0	-1.8571428571428572	-3.8442976737786236
-6.4897959183673475	-9.0	-6.0	-1.2857142857142858	-2.701440530921481
-6.4897959183673475	-9.0	-6.0	-0.7142857142857144	-1.558583388064338
-6.4897959183673475	-9.0	-6.0	-0.14285714285714324	-0.41572624520719564
-6.4897959183673475	-9.0	-6.0	0.4285714285714284	0.7271308976499476
-6.4897959183673475	-9.0	-6.0	1.0	1.8699880405070908
-6.4897959183673475	-9.0	-5.0	-3.0	-6.085215174082738
-6.4897959183673475	-9.0	-5.0	-2.428571428571429	-4.942358031225596
-6.4897959183673475	-9.0	-5.0	-1.8571428571428572	-3.7995008883684522
-6.4897959183673475	-9.0	-5.0	-1.2857142857142858	-2.6566437455113094
-6.4897959183673475	-9.0	-5.0	-0.7142857142857144	-1.5137866026541666
-6.4897959183673475	-9.0	-5.0	-0.14285714285714324	-0.3709294597970244
-6.4897959183673475	-9.0	-5.0	0.4285714285714284	0.7719276830601189
-6.4897959183673475	-9.0	-5.0	1.0	1.9147848259172622
-6.4897959183673475	-8.0	-11.0	-3.0	-300
-6.4897959183673475	-8.0	-11.0	-2.428571428571429	-300
-6.4897959183673475	-8.0	-11.0	-1.8571428571428572	-300
-6.4897959183673475	-8.0	-11.0	-1.2857142857142858	-300
-6.4897959183673475	-8.0	-11.0	-0.7142857142857144	-300
-6.4897959183673475	-8.0	-11.0	-0.14285714285714324	-300
-6.4897959183673475	-8.0	-11.0	0.4285714285714284	-300
-6.4897959183673475	-8.0	-11.0	1.0	-300
-6.4897959183673475	-8.0	-10.0	-3.0	-300
-6.4897959183673475	-8.0	-10.0	-2.428571428571429	-300
-6.4897959183673475	-8.0	-10.0	-1.8571428571428572	-300
-6.4897959183673475	-8.0	-10.0	-1.2857142857142858	-300
-6.4897959183673475	-8.0	-10.0	-0.7142857142857144	-300
-6.4897959183673475	-8.0	-10.0	-0.14285714285714324	-300
-6.4897959183673475	-8.0	-10.0	0.4285714285714284	-300
-6.4897959183673475	-8.0	-10.0	1.0	-300
-6.4897959183673475	-8.0	-9.0	-3.0	-300
-6.4897959183673475	-8.0	-9.0	-2.428571428571429	-300
-6.4897959183673475	-8.0	-9.0	-1.8571428571428572	-300
-6.4897959183673475	-8.0	-9.0	-1.2857142857142858	-300
-6.4897959183673475	-8.0	-9.0	-0.7142857142857144	-300
-6.4897959183673475	-8.0	-9.0	-0.14285714285714324	-300
-6.4897959183673475	-8.0	-9.0	0.4285714285714284	-300
-6.4897959183673475	-8.0	-9.0	1.0	-300
-6.4897959183673475	-8.0	-8.0	-3.0	-300
-6.4897959183673475	-8.0	-8.0	-2.428571428571429	-300
-6.4897959183673475	-8.0	-8.0	-1.8571428571428572	-300
-6.4897959183673475	-8.0	-8.0	-1.2857142857142858	-300
-6.4897959183673475	-8.0	-8.0	-0.7142857142857144	-300
-6.4897959183673475	-8.0	-8.0	-0.14285714285714324	-300
-6.4897959183673475	-8.0	-8.0	0.4285714285714284	-300
-6.4897959183673475	-8.0	-8.0	1.0	-300
-6.4897959183673475	-8.0	-7.0	-3.0	-300
-6.4897959183673475	-8.0	-7.0	-2.428571428571429	-300
-6.4897959183673475	-8.0	-7.0	-1.8571428571428572	-300
-6.4897959183673475	-8.0	-7.0	-1.2857142857142858	-300
-6.4897959183673475	-8.0	-7.0	-0.7142857142857144	-300
-6.4897959183673475	-8.0	-7.0	-0.14285714285714324	-300
-6.4897959183673475	-8.0	-7.0	0.4285714285714284	-300
-6.4897959183673475	-8.0	-7.0	1.0	-300
-6.4897959183673475	-8.0	-6.0	-3.0	-6.130012033176232
-6.4897959183673475	-8.0	-6.0	-2.428571428571429	-4.98715489031909
-6.4897959183673475	-8.0	-6.0	-1.8571428571428572	-3.844297747461947
-6.4897959183673475	-8.0	-6.0	-1.2857142857142858	-2.7014406046048043
-6.4897959183673475	-8.0	-6.0	-0.7142857142857144	-1.5585834617476613
-6.4897959183673475	-8.0	-6.0	-0.14285714285714324	-0.41572631889051903
-6.4897959183673475	-8.0	-6.0	0.4285714285714284	0.7271308239666242
-6.4897959183673475	-8.0	-6.0	1.0	1.8699879668237676
-6.4897959183673475	-8.0	-5.0	-3.0	-6.085215253494679
-6.4897959183673475	-8.0	-5.0	-2.428571428571429	-4.942358110637537
-6.4897959183673475	-8.0	-5.0	-1.8571428571428572	-3.7995009677803937
-6.4897959183673475	-8.0	-5.0	-1.2857142857142858	-2.656643824923251
-6.4897959183673475	-8.0	-5.0	-0.7142857142857144	-1.513786682066108
-6.4897959183673475	-8.0	-5.0	-0.14285714285714324	-0.37092953920896565
-6.4897959183673475	-8.0	-5.0	0.4285714285714284	0.7719276036481776
-6.4897959183673475	-8.0	-5.0	1.0	1.9147847465053207
-6.4897959183673475	-7.0	-11.0	-3.0	-300
-6.4897959183673475	-7.0	-11.0	-2.428571428571429	-300
-6.4897959183673475	-7.0	-11.0	-1.8571428571428572	-300
-6.4897959183673475	-7.0	-11.0	-1.2857142857142858	-300
-6.4897959183673475	-7.0	-11.0	-0.7142857142857144	-300
-6.4897959183673475	-7.0	-11.0	-0.14285714285714324	-300
-6.4897959183673475	-7.0	-11.0	0.4285714285714284	-300
-6.4897959183673475	-7.0	-11.0	1.0	-300
-6.4897959183673475	-7.0	-10.0	-3.0	-300
-6.4897959183673475	-7.0	-10.0	-2.428571428571429	-300
-6.4897959183673475	-7.0	-10.0	-1.8571428571428572	-300
-6.4897959183673475	-7.0	-10.0	-1.2857142857142858	-300
-6.4897959183673475	-7.0	-10.0	-0.7142857142857144	-300
-6.4897959183673475	-7.0	-10.0	-0.14285714285714324	-300
-6.4897959183673475	-7.0	-10.0	0.4285714285714284	-300
-6.4897959183673475	-7.0	-10.0	1.0	-300
-6.4897959183673475	-7.0	-9.0	-3.0	-300
-6.4897959183673475	-7.0	-9.0	-2.428571428571429	-300
-6.4897959183673475	-7.0	-9.0	-1.8571428571428572	-300
-6.4897959183673475	-7.0	-9.0	-1.2857142857142858	-300
-6.4897959183673475	-7.0	-9.0	-0.7142857142857144	-300
-6.4897959183673475	-7.0	-9.0	-0.14285714285714324	-300
-6.4897959183673475	-7.0	-9.0	0.4285714285714284	-300
-6.4897959183673475	-7.0	-9.0	1.0	-300
-6.4897959183673475	-7.0	-8.0	-3.0	-300
-6.4897959183673475	-7.0	-8.0	-2.428571428571429	-300
-6.4897959183673475	-7.0	-8.0	-1.8571428571428572	-300
-6.4897959183673475	-7.0	-8.0	-1.2857142857142858	-300
-6.4897959183673475	-7.0	-8.0	-0.7142857142857144	-300
-6.4897959183673475	-7.0	-8.0	-0.14285714285714324	-300
-6.4897959183673475	-7.0	-8.0	0.4285714285714284	-300
-6.4897959183673475	-7.0	-8.0	1.0	-300
-6.4897959183673475	-7.0	-7.0	-3.0	-300
-6.4897959183673475	-7.0	-7.0	-2.428571428571429	-300
-6.4897959183673475	-7.0	-7.0	-1.8571428571428572	-300
-6.4897959183673475	-7.0	-7.0	-1.2857142857142858	-300
-6.4897959183673475	-7.0	-7.0	-0.7142857142857144	-300
-6.4897959183673475	-7.0	-7.0	-0.14285714285714324	-300
-6.4897959183673475	-7.0	-7.0	0.4285714285714284	-300
-6.4897959183673475	-7.0	-7.0	1.0	-300
-6.4897959183673475	-7.0	-6.0	-3.0	-6.131159121564673
-6.4897959183673475	-7.0	-6.0	-2.428571428571429	-4.988301978707531
-6.4897959183673475	-7.0	-6.0	-1.8571428571428572	-3.845444835850388
-6.4897959183673475	-7.0	-6.0	-1.2857142857142858	-2.7025876929932453
-6.4897959183673475	-7.0	-6.0	-0.7142857142857144	-1.5597305501361023
-6.4897959183673475	-7.0	-6.0	-0.14285714285714324	-0.41687340727896
-6.4897959183673475	-7.0	-6.0	0.4285714285714284	0.7259837355781833
-6.4897959183673475	-7.0	-6.0	1.0	1.8688408784353265
-6.4897959183673475	-7.0	-5.0	-3.0	-6.086249622514635
-6.4897959183673475	-7.0	-5.0	-2.428571428571429	-4.943392479657493
-6.4897959183673475	-7.0	-5.0	-1.8571428571428572	-3.800535336800349
-6.4897959183673475	-7.0	-5.0	-1.2857142857142858	-2.657678193943206
-6.4897959183673475	-7.0	-5.0	-0.7142857142857144	-1.5148210510860634
-6.4897959183673475	-7.0	-5.0	-0.14285714285714324	-0.37196390822892106
-6.4897959183673475	-7.0	-5.0	0.4285714285714284	0.7708932346282221
-6.4897959183673475	-7.0	-5.0	1.0	1.9137503774853655
-6.4897959183673475	-6.0	-11.0	-3.0	-300
-6.4897959183673475	-6.0	-11.0	-2.428571428571429	-300
-6.4897959183673475	-6.0	-11.0	-1.8571428571428572	-300
-6.4897959183673475	-6.0	-11.0	-1.2857142857142858	-300
-6.4897959183673475	-6.0	-11.0	-0.7142857142857144	-300
-6.4897959183673475	-6.0	-11.0	-0.14285714285714324	-300
-6.4897959183673475	-6.0	-11.0	0.4285714285714284	-300
-6.4897959183673475	-6.0	-11.0	1.0	-300
-6.4897959183673475	-6.0	-10.0	-3.0	-300
-6.4897959183673475	-6.0	-10.0	-2.428571428571429	-300
-6.4897959183673475	-6.0	-10.0	-1.8571428571428572	-300
-6.4897959183673475	-6.0	-10.0	-1.2857142857142858	-300
-6.4897959183673475	-6.0	-10.0	-0.7142857142857144	-300
-6.4897959183673475	-6.0	-10.0	-0.14285714285714324	-300
-6.4897959183673475	-6.0	-10.0	0.4285714285714284	-300
-6.4897959183673475	-6.0	-10.0	1.0	-300
-6.4897959183673475	-6.0	-9.0	-3.0	-300
-6.4897959183673475	-6.0	-9.0	-2.428571428571429	-300
-6.4897959183673475	-6.0	-9.0	-1.8571428571428572	-300
-6.4897959183673475	-6.0	-9.0	-1.2857142857142858	-300
-6.4897959183673475	-6.0	-9.0	-0.7142857142857144	-300
-6.4897959183673475	-6.0	-9.0	-0.14285714285714324	-300
-6.4897959183673475	-6.0	-9.0	0.4285714285714284	-300
-6.4897959183673475	-6.0	-9.0	1.0	-300
-6.4897959183673475	-6.0	-8.0	-3.0	-300
-6.4897959183673475	-6.0	-8.0	-2.428571428571429	-300
-6.4897959183673475	-6.0	-8.0	-1.8571428571428572	-300
-6.4897959183673475	-6.0	-8.0	-1.2857142857142858	-300
-6.4897959183673475	-6.0	-8.0	-0.7142857142857144	-300
-6.4897959183673475	-6.0	-8.0	-0.14285714285714324	-300
-6.4897959183673475	-6.0	-8.0	0.4285714285714284	-300
-6.4897959183673475	-6.0	-8.0	1.0	-300
-6.4897959183673475	-6.0	-7.0	-3.0	-300
-6.4897959183673475	-6.0	-7.0	-2.428571428571429	-300
-6.4897959183673475	-6.0	-7.0	-1.8571428571428572	-300
-6.4897959183673475	-6.0	-7.0	-1.2857142857142858	-300
-6.4897959183673475	-6.0	-7.0	-0.7142857142857144	-300
-6.4897959183673475	-6.0	-7.0	-0.14285714285714324	-300
-6.4897959183673475	-6.0	-7.0	0.4285714285714284	-300
-6.4897959183673475	-6.0	-7.0	1.0	-300
-6.4897959183673475	-6.0	-6.0	-3.0	-300
-6.4897959183673475	-6.0	-6.0	-2.428571428571429	-300
-6.4897959183673475	-6.0	-6.0	-1.8571428571428572	-300
-6.4897959183673475	-6.0	-6.0	-1.2857142857142858	-300
-6.4897959183673475	-6.0	-6.0	-0.7142857142857144	-300
-6.4897959183673475	-6.0	-6.0	-0.14285714285714324	-300
-6.4897959183673475	-6.0	-6.0	0.4285714285714284	-300
-6.4897959183673475	-6.0	-6.0	1.0	-300
-6.4897959183673475	-6.0	-5.0	-3.0	-7.179054367672026
-6.4897959183673475	-6.0	-5.0	-2.428571428571429	-6.036197224814884
-6.4897959183673475	-6.0	-5.0	-1.8571428571428572	-4.893340081957741
-6.4897959183673475	-6.0	-5.0	-1.2857142857142858	-3.750482939100598
-6.4897959183673475	-6.0	-5.0	-0.7142857142857144	-2.6076257962434553
-6.4897959183673475	-6.0	-5.0	-0.14285714285714324	-1.464768653386313
-6.4897959183673475	-6.0	-5.0	0.4285714285714284	-0.3219115105291696
-6.4897959183673475	-6.0	-5.0	1.0	0.8209456323279737
-6.4897959183673475	-5.0	-11.0	-3.0	-300
-6.4897959183673475	-5.0	-11.0	-2.428571428571429	-300
-6.4897959183673475	-5.0	-11.0	-1.8571428571428572	-300
-6.4897959183673475	-5.0	-11.0	-1.2857142857142858	-300
-6.4897959183673475	-5.0	-11.0	-0.7142857142857144	-300
-6.4897959183673475	-5.0	-11.0	-0.14285714285714324	-300
-6.4897959183673475	-5.0	-11.0	0.4285714285714284	-300
-6.4897959183673475	-5.0	-11.0	1.0	-300
-6.4897959183673475	-5.0	-10.0	-3.0	-300
-6.4897959183673475	-5.0	-10.0	-2.428571428571429	-300
-6.4897959183673475	-5.0	-10.0	-1.8571428571428572	-300
-6.4897959183673475	-5.0	-10.0	-1.2857142857142858	-300
-6.4897959183673475	-5.0	-10.0	-0.7142857142857144	-300
-6.4897959183673475	-5.0	-10.0	-0.14285714285714324	-300
-6.4897959183673475	-5.0	-10.0	0.4285714285714284	-300
-6.4897959183673475	-5.0	-10.0	1.0	-300
-6.4897959183673475	-5.0	-9.0	-3.0	-300
-6.4897959183673475	-5.0	-9.0	-2.428571428571429	-300
-6.4897959183673475	-5.0	-9.0	-1.8571428571428572	-300
-6.4897959183673475	-5.0	-9.0	-1.2857142857142858	-300
-6.4897959183673475	-5.0	-9.0	-0.7142857142857144	-300
-6.4897959183673475	-5.0	-9.0	-0.14285714285714324	-300
-6.4897959183673475	-5.0	-9.0	0.4285714285714284	-300
-6.4897959183673475	-5.0	-9.0	1.0	-300
-6.4897959183673475	-5.0	-8.0	-3.0	-300
-6.4897959183673475	-5.0	-8.0	-2.428571428571429	-300
-6.4897959183673475	-5.0	-8.0	-1.8571428571428572	-300
-6.4897959183673475	-5.0	-8.0	-1.2857142857142858	-300
-6.4897959183673475	-5.0	-8.0	-0.7142857142857144	-300
-6.4897959183673475	-5.0	-8.0	-0.14285714285714324	-300
-6.4897959183673475	-5.0	-8.0	0.4285714285714284	-300
-6.4897959183673475	-5.0	-8.0	1.0	-300
-6.4897959183673475	-5.0	-7.0	-3.0	-300
-6.4897959183673475	-5.0	-7.0	-2.428571428571429	-300
-6.4897959183673475	-5.0	-7.0	-1.8571428571428572	-300
-6.4897959183673475	-5.0	-7.0	-1.2857142857142858	-300
-6.4897959183673475	-5.0	-7.0	-0.7142857142857144	-300
-6.4897959183673475	-5.0	-7.0	-0.14285714285714324	-300
-6.4897959183673475	-5.0	-7.0	0.4285714285714284	-300
-6.4897959183673475	-5.0	-7.0	1.0	-300
-6.4897959183673475	-5.0	-6.0	-3.0	-300
-6.4897959183673475	-5.0	-6.0	-2.428571428571429	-300
-6.4897959183673475	-5.0	-6.0	-1.8571428571428572	-300
-6.4897959183673475	-5.0	-6.0	-1.2857142857142858	-300
-6.4897959183673475	-5.0	-6.0	-0.7142857142857144	-300
-6.4897959183673475	-5.0	-6.0	-0.14285714285714324	-300
-6.4897959183673475	-5.0	-6.0	0.4285714285714284	-300
-6.4897959183673475	-5.0	-6.0	1.0	-300
-6.4897959183673475	-5.0	-5.0	-3.0	-300
-6.4897959183673475	-5.0	-5.0	-2.428571428571429	-300
-6.4897959183673475	-5.0	-5.0	-1.8571428571428572	-300
-6.4897959183673475	-5.0	-5.0	-1.2857142857142858	-300
-6.4897959183673475	-5.0	-5.0	-0.7142857142857144	-300
-6.4897959183673475	-5.0	-5.0	-0.14285714285714324	-300
-6.4897959183673475	-5.0	-5.0	0.4285714285714284	-300
-6.4897959183673475	-5.0	-5.0	1.0	-300
-6.408163265306123	-11.0	-11.0	-3.0	-300
-6.408163265306123	-11.0	-11.0	-2.428571428571429	-300
-6.408163265306123	-11.0	-11.0	-1.8571428571428572	-300
-6.408163265306123	-11.0	-11.0	-1.2857142857142858	-300
-6.408163265306123	-11.0	-11.0	-0.7142857142857144	-300
-6.408163265306123	-11.0	-11.0	-0.14285714285714324	-300
-6.408163265306123	-11.0	-11.0	0.4285714285714284	-300
-6.408163265306123	-11.0	-11.0	1.0	-300
-6.408163265306123	-11.0	-10.0	-3.0	-300
-6.408163265306123	-11.0	-10.0	-2.428571428571429	-300
-6.408163265306123	-11.0	-10.0	-1.8571428571428572	-300
-6.408163265306123	-11.0	-10.0	-1.2857142857142858	-300
-6.408163265306123	-11.0	-10.0	-0.7142857142857144	-300
-6.408163265306123	-11.0	-10.0	-0.14285714285714324	-300
-6.408163265306123	-11.0	-10.0	0.4285714285714284	-300
-6.408163265306123	-11.0	-10.0	1.0	-300
-6.408163265306123	-11.0	-9.0	-3.0	-300
-6.408163265306123	-11.0	-9.0	-2.428571428571429	-300
-6.408163265306123	-11.0	-9.0	-1.8571428571428572	-300
-6.408163265306123	-11.0	-9.0	-1.2857142857142858	-300
-6.408163265306123	-11.0	-9.0	-0.7142857142857144	-300
-6.408163265306123	-11.0	-9.0	-0.14285714285714324	-300
-6.408163265306123	-11.0	-9.0	0.4285714285714284	-300
-6.408163265306123	-11.0	-9.0	1.0	-300
-6.408163265306123	-11.0	-8.0	-3.0	-300
-6.408163265306123	-11.0	-8.0	-2.428571428571429	-300
-6.408163265306123	-11.0	-8.0	-1.8571428571428572	-300
-6.408163265306123	-11.0	-8.0	-1.2857142857142858	-300
-6.408163265306123	-11.0	-8.0	-0.7142857142857144	-300
-6.408163265306123	-11.0	-8.0	-0.14285714285714324	-300
-6.408163265306123	-11.0	-8.0	0.4285714285714284	-300
-6.408163265306123	-11.0	-8.0	1.0	-300
-6.408163265306123	-11.0	-7.0	-3.0	-300
-6.408163265306123	-11.0	-7.0	-2.428571428571429	-300
-6.408163265306123	-11.0	-7.0	-1.8571428571428572	-300
-6.408163265306123	-11.0	-7.0	-1.2857142857142858	-300
-6.408163265306123	-11.0	-7.0	-0.7142857142857144	-300
-6.408163265306123	-11.0	-7.0	-0.14285714285714324	-300
-6.408163265306123	-11.0	-7.0	0.4285714285714284	-300
-6.408163265306123	-11.0	-7.0	1.0	-300
-6.408163265306123	-11.0	-6.0	-3.0	-6.149733161911993
-6.408163265306123	-11.0	-6.0	-2.428571428571429	-5.00687601905485
-6.408163265306123	-11.0	-6.0	-1.8571428571428572	-3.8640188761977075
-6.408163265306123	-11.0	-6.0	-1.2857142857142858	-2.721161733340564
-6.408163265306123	-11.0	-6.0	-0.7142857142857144	-1.5783045904834216
-6.408163265306123	-11.0	-6.0	-0.14285714285714324	-0.4354474476262793
-6.408163265306123	-11.0	-6.0	0.4285714285714284	0.7074096952308639
-6.408163265306123	-11.0	-6.0	1.0	1.8502668380880072
-6.408163265306123	-11.0	-5.0	-3.0	-6.085342621310648
-6.408163265306123	-11.0	-5.0	-2.428571428571429	-4.942485478453506
-6.408163265306123	-11.0	-5.0	-1.8571428571428572	-3.799628335596362
-6.408163265306123	-11.0	-5.0	-1.2857142857142858	-2.6567711927392192
-6.408163265306123	-11.0	-5.0	-0.7142857142857144	-1.5139140498820765
-6.408163265306123	-11.0	-5.0	-0.14285714285714324	-0.37105690702493416
-6.408163265306123	-11.0	-5.0	0.4285714285714284	0.7718002358322091
-6.408163265306123	-11.0	-5.0	1.0	1.9146573786893524
-6.408163265306123	-10.0	-11.0	-3.0	-300
-6.408163265306123	-10.0	-11.0	-2.428571428571429	-300
-6.408163265306123	-10.0	-11.0	-1.8571428571428572	-300
-6.408163265306123	-10.0	-11.0	-1.2857142857142858	-300
-6.408163265306123	-10.0	-11.0	-0.7142857142857144	-300
-6.408163265306123	-10.0	-11.0	-0.14285714285714324	-300
-6.408163265306123	-10.0	-11.0	0.4285714285714284	-300
-6.408163265306123	-10.0	-11.0	1.0	-300
-6.408163265306123	-10.0	-10.0	-3.0	-300
-6.408163265306123	-10.0	-10.0	-2.428571428571429	-300
-6.408163265306123	-10.0	-10.0	-1.8571428571428572	-300
-6.408163265306123	-10.0	-10.0	-1.2857142857142858	-300
-6.408163265306123	-10.0	-10.0	-0.7142857142857144	-300
-6.408163265306123	-10.0	-10.0	-0.14285714285714324	-300
-6.408163265306123	-10.0	-10.0	0.4285714285714284	-300
-6.408163265306123	-10.0	-10.0	1.0	-300
-6.408163265306123	-10.0	-9.0	-3.0	-300
-6.408163265306123	-10.0	-9.0	-2.428571428571429	-300
-6.408163265306123	-10.0	-9.0	-1.8571428571428572	-300
-6.408163265306123	-10.0	-9.0	-1.2857142857142858	-300
-6.408163265306123	-10.0	-9.0	-0.7142857142857144	-300
-6.408163265306123	-10.0	-9.0	-0.14285714285714324	-300
-6.408163265306123	-10.0	-9.0	0.4285714285714284	-300
-6.408163265306123	-10.0	-9.0	1.0	-300
-6.408163265306123	-10.0	-8.0	-3.0	-300
-6.408163265306123	-10.0	-8.0	-2.428571428571429	-300
-6.408163265306123	-10.0	-8.0	-1.8571428571428572	-300
-6.408163265306123	-10.0	-8.0	-1.2857142857142858	-300
-6.408163265306123	-10.0	-8.0	-0.7142857142857144	-300
-6.408163265306123	-10.0	-8.0	-0.14285714285714324	-300
-6.408163265306123	-10.0	-8.0	0.4285714285714284	-300
-6.408163265306123	-10.0	-8.0	1.0	-300
-6.408163265306123	-10.0	-7.0	-3.0	-300
-6.408163265306123	-10.0	-7.0	-2.428571428571429	-300
-6.408163265306123	-10.0	-7.0	-1.8571428571428572	-300
-6.408163265306123	-10.0	-7.0	-1.2857142857142858	-300
-6.408163265306123	-10.0	-7.0	-0.7142857142857144	-300
-6.408163265306123	-10.0	-7.0	-0.14285714285714324	-300
-6.408163265306123	-10.0	-7.0	0.4285714285714284	-300
-6.408163265306123	-10.0	-7.0	1.0	-300
-6.408163265306123	-10.0	-6.0	-3.0	-6.149733161911993
-6.408163265306123	-10.0	-6.0	-2.428571428571429	-5.00687601905485
-6.408163265306123	-10.0	-6.0	-1.8571428571428572	-3.8640188761977075
-6.408163265306123	-10.0	-6.0	-1.2857142857142858	-2.721161733340564
-6.408163265306123	-10.0	-6.0	-0.7142857142857144	-1.5783045904834216
-6.408163265306123	-10.0	-6.0	-0.14285714285714324	-0.4354474476262793
-6.408163265306123	-10.0	-6.0	0.4285714285714284	0.7074096952308639
-6.408163265306123	-10.0	-6.0	1.0	1.8502668380880072
-6.408163265306123	-10.0	-5.0	-3.0	-6.085342621310648
-6.408163265306123	-10.0	-5.0	-2.428571428571429	-4.942485478453506
-6.408163265306123	-10.0	-5.0	-1.8571428571428572	-3.799628335596362
-6.408163265306123	-10.0	-5.0	-1.2857142857142858	-2.6567711927392192
-6.408163265306123	-10.0	-5.0	-0.7142857142857144	-1.5139140498820765
-6.408163265306123	-10.0	-5.0	-0.14285714285714324	-0.37105690702493416
-6.408163265306123	-10.0	-5.0	0.4285714285714284	0.7718002358322091
-6.408163265306123	-10.0	-5.0	1.0	1.9146573786893524
-6.408163265306123	-9.0	-11.0	-3.0	-300
-6.408163265306123	-9.0	-11.0	-2.428571428571429	-300
-6.408163265306123	-9.0	-11.0	-1.8571428571428572	-300
-6.408163265306123	-9.0	-11.0	-1.2857142857142858	-300
-6.408163265306123	-9.0	-11.0	-0.7142857142857144	-300
