log10_A	width	log10_fpeak	f	spectrum
0.0	2.5	-6.6581196581196584	-6.888888888888889	-1.715891283679759
0.0	2.5	-6.213675213675214	-6.444444444444445	-1.715891283679759
0.0	2.5	-5.769230769230769	-6.0	-1.715891283679759
0.0	2.5	-10.23076923076923	-10.0	-1.7282529156917847
0.0	2.5	-9.786324786324787	-9.555555555555555	-1.7282529156917847
0.0	2.5	-9.34188034188034	-9.11111111111111	-1.7282529156917847
0.0	2.5	-8.897435897435898	-8.666666666666666	-1.7282529156917847
0.0	2.5	-8.452991452991451	-8.222222222222221	-1.7282529156917847
0.0	2.5	-8.008547008547009	-7.777777777777778	-1.7282529156917847
0.0	2.5	-7.564102564102565	-7.333333333333334	-1.7282529156917847
0.0	2.5	-7.11965811965812	-6.888888888888889	-1.7282529156917847
0.0	2.5	-6.6752136752136755	-6.444444444444445	-1.7282529156917847
0.0	2.5	-6.230769230769231	-6.0	-1.7282529156917847
0.0	2.5	-10.692307692307693	-10.0	-1.8866396545759405
0.0	2.5	-10.247863247863247	-9.555555555555555	-1.8866396545759405
0.0	2.5	-9.803418803418804	-9.11111111111111	-1.8866396545759405
0.0	2.5	-9.358974358974358	-8.666666666666666	-1.8866396545759405
0.0	2.5	-8.914529914529915	-8.222222222222221	-1.8866396545759405
0.0	2.5	-8.47008547008547	-7.777777777777778	-1.8866396545759405
0.0	2.5	-8.025641025641026	-7.333333333333334	-1.8866396545759405
0.0	2.5	-7.581196581196582	-6.888888888888889	-1.8866396545759405
0.0	2.5	-7.136752136752137	-6.444444444444445	-1.8866396545759405
0.0	2.5	-6.6923076923076925	-6.0	-1.8866396545759405
0.0	2.5	-11.153846153846153	-10.0	-2.1942397191813727
0.0	2.5	-10.70940170940171	-9.555555555555555	-2.1942397191813727
0.0	2.5	-10.264957264957264	-9.11111111111111	-2.1942397191813727
0.0	2.5	-9.820512820512821	-8.666666666666666	-2.1942397191813727
0.0	2.5	-9.376068376068375	-8.222222222222221	-2.1942397191813727
0.0	2.5	-8.931623931623932	-7.777777777777778	-2.1942397191813727
0.0	2.5	-8.487179487179489	-7.333333333333334	-2.1942397191813727
0.0	2.5	-8.042735042735043	-6.888888888888889	-2.1942397191813727
0.0	2.5	-7.598290598290599	-6.444444444444445	-2.1942397191813727
0.0	2.5	-7.153846153846154	-6.0	-2.1942397191813727
0.0	2.5	-11.615384615384617	-10.0	-2.653270058033097
0.0	2.5	-11.17094017094017	-9.555555555555555	-2.653270058033097
0.0	2.5	-10.726495726495727	-9.11111111111111	-2.653270058033097
0.0	2.5	-10.282051282051281	-8.666666666666666	-2.653270058033097
0.0	2.5	-9.837606837606838	-8.222222222222221	-2.653270058033097
0.0	2.5	-9.393162393162394	-7.777777777777778	-2.653270058033097
0.0	2.5	-8.948717948717949	-7.333333333333334	-2.653270058033097
0.0	2.5	-8.504273504273506	-6.888888888888889	-2.653270058033097
0.0	2.5	-8.05982905982906	-6.444444444444445	-2.653270058033097
0.0	2.5	-7.615384615384616	-6.0	-2.653270058033097
0.0	2.5	-12.076923076923077	-10.0	-3.2652467045075144
0.0	2.5	-11.632478632478634	-9.555555555555555	-3.2652467045075144
0.0	2.5	-11.188034188034187	-9.11111111111111	-3.2652467045075144
0.0	2.5	-10.743589743589745	-8.666666666666666	-3.2652467045075144
0.0	2.5	-10.299145299145298	-8.222222222222221	-3.2652467045075144
0.0	2.5	-9.854700854700855	-7.777777777777778	-3.2652467045075144
0.0	2.5	-9.410256410256412	-7.333333333333334	-3.2652467045075144
0.0	2.5	-8.965811965811966	-6.888888888888889	-3.2652467045075144
0.0	2.5	-8.521367521367523	-6.444444444444445	-3.2652467045075144
0.0	2.5	-8.076923076923077	-6.0	-3.2652467045075144
0.0	2.5	-12.538461538461538	-10.0	-4.03120053850867
0.0	2.5	-12.094017094017094	-9.555555555555555	-4.03120053850867
0.0	2.5	-11.649572649572649	-9.11111111111111	-4.03120053850867
0.0	2.5	-11.205128205128204	-8.666666666666666	-4.03120053850867
0.0	2.5	-10.76068376068376	-8.222222222222221	-4.03120053850867
0.0	2.5	-10.316239316239315	-7.777777777777778	-4.03120053850867
0.0	2.5	-9.871794871794872	-7.333333333333334	-4.03120053850867
0.0	2.5	-9.427350427350428	-6.888888888888889	-4.03120053850867
0.0	2.5	-8.982905982905983	-6.444444444444445	-4.03120053850867
0.0	2.5	-8.538461538461538	-6.0	-4.03120053850867
0.0	2.5	-13.0	-10.0	-4.951869019054311
0.0	2.5	-12.555555555555555	-9.555555555555555	-4.951869019054311
0.0	2.5	-12.11111111111111	-9.11111111111111	-4.951869019054311
0.0	2.5	-11.666666666666666	-8.666666666666666	-4.951869019054311
0.0	2.5	-11.222222222222221	-8.222222222222221	-4.951869019054311
0.0	2.5	-10.777777777777779	-7.777777777777778	-4.951869019054311
0.0	2.5	-10.333333333333334	-7.333333333333334	-4.951869019054311
0.0	2.5	-9.88888888888889	-6.888888888888889	-4.951869019054311
0.0	2.5	-9.444444444444445	-6.444444444444445	-4.951869019054311
0.0	2.5	-9.0	-6.0	-4.951869019054311
1.0	0.5	-7.0	-10.0	-4.953775272513713
1.0	0.5	-6.555555555555555	-9.555555555555555	-4.953775272513713
1.0	0.5	-6.111111111111111	-9.11111111111111	-4.953775272513713
1.0	0.5	-5.666666666666666	-8.666666666666666	-4.953775272513713
1.0	0.5	-5.222222222222221	-8.222222222222221	-4.953775272513713
1.0	0.5	-4.777777777777778	-7.777777777777778	-4.953775272513713
1.0	0.5	-4.333333333333334	-7.333333333333334	-4.953775272513713
1.0	0.5	-3.8888888888888893	-6.888888888888889	-4.953775272513713
1.0	0.5	-3.4444444444444446	-6.444444444444445	-4.953775272513713
1.0	0.5	-3.0	-6.0	-4.953775272513713
1.0	0.5	-7.461538461538462	-10.0	-3.7322935220470828
1.0	0.5	-7.017094017094017	-9.555555555555555	-3.7322935220470828
1.0	0.5	-6.572649572649572	-9.11111111111111	-3.7322935220470828
1.0	0.5	-6.128205128205128	-8.666666666666666	-3.7322935220470828
1.0	0.5	-5.683760683760683	-8.222222222222221	-3.7322935220470828
1.0	0.5	-5.239316239316239	-7.777777777777778	-3.7322935220470828
1.0	0.5	-4.794871794871796	-7.333333333333334	-3.7322935220470828
1.0	0.5	-4.350427350427351	-6.888888888888889	-3.7322935220470828
1.0	0.5	-3.9059829059829063	-6.444444444444445	-3.7322935220470828
1.0	0.5	-3.4615384615384617	-6.0	-3.7322935220470828
1.0	0.5	-7.923076923076923	-10.0	-2.5433583782220954
1.0	0.5	-7.478632478632479	-9.555555555555555	-2.5433583782220954
1.0	0.5	-7.034188034188034	-9.11111111111111	-2.5433583782220954
1.0	0.5	-6.589743589743589	-8.666666666666666	-2.5433583782220954
1.0	0.5	-6.145299145299145	-8.222222222222221	-2.5433583782220954
1.0	0.5	-5.700854700854701	-7.777777777777778	-2.5433583782220954
1.0	0.5	-5.256410256410257	-7.333333333333334	-2.5433583782220954
1.0	0.5	-4.811965811965813	-6.888888888888889	-2.5433583782220954
1.0	0.5	-4.367521367521368	-6.444444444444445	-2.5433583782220954
1.0	0.5	-3.9230769230769234	-6.0	-2.5433583782220954
1.0	0.5	-8.384615384615385	-10.0	-1.3997223964002274
1.0	0.5	-7.94017094017094	-9.555555555555555	-1.3997223964002274
1.0	0.5	-7.495726495726496	-9.11111111111111	-1.3997223964002274
1.0	0.5	-7.051282051282051	-8.666666666666666	-1.3997223964002274
1.0	0.5	-6.6068376068376065	-8.222222222222221	-1.3997223964002274
1.0	0.5	-6.162393162393162	-7.777777777777778	-1.3997223964002274
1.0	0.5	-5.717948717948719	-7.333333333333334	-1.3997223964002274
1.0	0.5	-5.273504273504274	-6.888888888888889	-1.3997223964002274
1.0	0.5	-4.82905982905983	-6.444444444444445	-1.3997223964002274
1.0	0.5	-4.384615384615385	-6.0	-1.3997223964002274
1.0	0.5	-8.846153846153847	-10.0	-0.3249559830045655
1.0	0.5	-8.401709401709402	-9.555555555555555	-0.3249559830045655
1.0	0.5	-7.957264957264957	-9.11111111111111	-0.3249559830045655
1.0	0.5	-7.512820512820513	-8.666666666666666	-0.3249559830045655
1.0	0.5	-7.068376068376068	-8.222222222222221	-0.3249559830045655
1.0	0.5	-6.6239316239316235	-7.777777777777778	-0.3249559830045655
1.0	0.5	-6.179487179487181	-7.333333333333334	-0.3249559830045655
1.0	0.5	-5.735042735042736	-6.888888888888889	-0.3249559830045655
1.0	0.5	-5.290598290598291	-6.444444444444445	-0.3249559830045655
1.0	0.5	-4.846153846153847	-6.0	-0.3249559830045655
1.0	0.5	-9.307692307692308	-10.0	0.5907083470991656
1.0	0.5	-8.863247863247864	-9.555555555555555	0.5907083470991656
1.0	0.5	-8.418803418803419	-9.11111111111111	0.5907083470991656
1.0	0.5	-7.9743589743589745	-8.666666666666666	0.5907083470991656
1.0	0.5	-7.52991452991453	-8.222222222222221	0.5907083470991656
1.0	0.5	-7.085470085470085	-7.777777777777778	0.5907083470991656
1.0	0.5	-6.641025641025642	-7.333333333333334	0.5907083470991656
1.0	0.5	-6.196581196581198	-6.888888888888889	0.5907083470991656
1.0	0.5	-5.752136752136753	-6.444444444444445	0.5907083470991656
1.0	0.5	-5.307692307692308	-6.0	0.5907083470991656
1.0	0.5	-9.76923076923077	-10.0	1.0656614697278957
1.0	0.5	-9.324786324786324	-9.555555555555555	1.0656614697278957
1.0	0.5	-8.88034188034188	-9.11111111111111	1.0656614697278957
1.0	0.5	-8.435897435897434	-8.666666666666666	1.0656614697278957
1.0	0.5	-7.991452991452991	-8.222222222222221	1.0656614697278957
1.0	0.5	-7.547008547008547	-7.777777777777778	1.0656614697278957
1.0	0.5	-7.102564102564103	-7.333333333333334	1.0656614697278957
1.0	0.5	-6.6581196581196584	-6.888888888888889	1.0656614697278957
1.0	0.5	-6.213675213675214	-6.444444444444445	1.0656614697278957
1.0	0.5	-5.769230769230769	-6.0	1.0656614697278957
1.0	0.5	-10.23076923076923	-10.0	1.2427645390480428
1.0	0.5	-9.786324786324787	-9.555555555555555	1.2427645390480428
1.0	0.5	-9.34188034188034	-9.11111111111111	1.2427645390480428
1.0	0.5	-8.897435897435898	-8.666666666666666	1.2427645390480428
1.0	0.5	-8.452991452991451	-8.222222222222221	1.2427645390480428
1.0	0.5	-8.008547008547009	-7.777777777777778	1.2427645390480428
1.0	0.5	-7.564102564102565	-7.333333333333334	1.2427645390480428
1.0	0.5	-7.11965811965812	-6.888888888888889	1.2427645390480428
1.0	0.5	-6.6752136752136755	-6.444444444444445	1.2427645390480428
1.0	0.5	-6.230769230769231	-6.0	1.2427645390480428
1.0	0.5	-10.692307692307693	-10.0	-1.8891503983788192
1.0	0.5	-10.247863247863247	-9.555555555555555	-1.8891503983788192
1.0	0.5	-9.803418803418804	-9.11111111111111	-1.8891503983788192
1.0	0.5	-9.358974358974358	-8.666666666666666	-1.8891503983788192
1.0	0.5	-8.914529914529915	-8.222222222222221	-1.8891503983788192
1.0	0.5	-8.47008547008547	-7.777777777777778	-1.8891503983788192
1.0	0.5	-8.025641025641026	-7.333333333333334	-1.8891503983788192
1.0	0.5	-7.581196581196582	-6.888888888888889	-1.8891503983788192
1.0	0.5	-7.136752136752137	-6.444444444444445	-1.8891503983788192
1.0	0.5	-6.6923076923076925	-6.0	-1.8891503983788192
1.0	0.5	-11.153846153846153	-10.0	-7.871717458200726
1.0	0.5	-10.70940170940171	-9.555555555555555	-7.871717458200726
1.0	0.5	-10.264957264957264	-9.11111111111111	-7.871717458200726
1.0	0.5	-9.820512820512821	-8.666666666666666	-7.871717458200726
1.0	0.5	-9.376068376068375	-8.222222222222221	-7.871717458200726
1.0	0.5	-8.931623931623932	-7.777777777777778	-7.871717458200726
1.0	0.5	-8.487179487179489	-7.333333333333334	-7.871717458200726
1.0	0.5	-8.042735042735043	-6.888888888888889	-7.871717458200726
1.0	0.5	-7.598290598290599	-6.444444444444445	-7.871717458200726
1.0	0.5	-7.153846153846154	-6.0	-7.871717458200726
1.0	0.5	-11.615384615384617	-10.0	-15.806752198150571
1.0	0.5	-11.17094017094017	-9.555555555555555	-15.806752198150571
1.0	0.5	-10.726495726495727	-9.11111111111111	-15.806752198150571
1.0	0.5	-10.282051282051281	-8.666666666666666	-15.806752198150571
1.0	0.5	-9.837606837606838	-8.222222222222221	-15.806752198150571
1.0	0.5	-9.393162393162394	-7.777777777777778	-15.806752198150571
1.0	0.5	-8.948717948717949	-7.333333333333334	-15.806752198150571
1.0	0.5	-8.504273504273506	-6.888888888888889	-15.806752198150571
1.0	0.5	-8.05982905982906	-6.444444444444445	-15.806752198150571
1.0	0.5	-7.615384615384616	-6.0	-15.806752198150571
1.0	0.5	-12.076923076923077	-10.0	-25.509899737455054
1.0	0.5	-11.632478632478634	-9.555555555555555	-25.509899737455054
1.0	0.5	-11.188034188034187	-9.11111111111111	-25.509899737455054
1.0	0.5	-10.743589743589745	-8.666666666666666	-25.509899737455054
1.0	0.5	-10.299145299145298	-8.222222222222221	-25.509899737455054
1.0	0.5	-9.854700854700855	-7.777777777777778	-25.509899737455054
1.0	0.5	-9.410256410256412	-7.333333333333334	-25.509899737455054
1.0	0.5	-8.965811965811966	-6.888888888888889	-25.509899737455054
1.0	0.5	-8.521367521367523	-6.444444444444445	-25.509899737455054
1.0	0.5	-8.076923076923077	-6.0	-25.509899737455054
1.0	0.5	-12.538461538461538	-10.0	-37.5034041919435
1.0	0.5	-12.094017094017094	-9.555555555555555	-37.5034041919435
1.0	0.5	-11.649572649572649	-9.11111111111111	-37.5034041919435
1.0	0.5	-11.205128205128204	-8.666666666666666	-37.5034041919435
1.0	0.5	-10.76068376068376	-8.222222222222221	-37.5034041919435
1.0	0.5	-10.316239316239315	-7.777777777777778	-37.5034041919435
1.0	0.5	-9.871794871794872	-7.333333333333334	-37.5034041919435
1.0	0.5	-9.427350427350428	-6.888888888888889	-37.5034041919435
1.0	0.5	-8.982905982905983	-6.444444444444445	-37.5034041919435
1.0	0.5	-8.538461538461538	-6.0	-37.5034041919435
1.0	0.5	-13.0	-10.0	-50.83978561274571
1.0	0.5	-12.555555555555555	-9.555555555555555	-50.83978561274571
1.0	0.5	-12.11111111111111	-9.11111111111111	-50.83978561274571
1.0	0.5	-11.666666666666666	-8.666666666666666	-50.83978561274571
1.0	0.5	-11.222222222222221	-8.222222222222221	-50.83978561274571
1.0	0.5	-10.777777777777779	-7.777777777777778	-50.83978561274571
1.0	0.5	-10.333333333333334	-7.333333333333334	-50.83978561274571
1.0	0.5	-9.88888888888889	-6.888888888888889	-50.83978561274571
1.0	0.5	-9.444444444444445	-6.444444444444445	-50.83978561274571
1.0	0.5	-9.0	-6.0	-50.83978561274571
1.0	1.0	-7.0	-10.0	-4.688709732442947
1.0	1.0	-6.555555555555555	-9.555555555555555	-4.688709732442947
1.0	1.0	-6.111111111111111	-9.11111111111111	-4.688709732442947
1.0	1.0	-5.666666666666666	-8.666666666666666	-4.688709732442947
1.0	1.0	-5.222222222222221	-8.222222222222221	-4.688709732442947
1.0	1.0	-4.777777777777778	-7.777777777777778	-4.688709732442947
1.0	1.0	-4.333333333333334	-7.333333333333334	-4.688709732442947
1.0	1.0	-3.8888888888888893	-6.888888888888889	-4.688709732442947
1.0	1.0	-3.4444444444444446	-6.444444444444445	-4.688709732442947
1.0	1.0	-3.0	-6.0	-4.688709732442947
1.0	1.0	-7.461538461538462	-10.0	-3.4983447203328804
1.0	1.0	-7.017094017094017	-9.555555555555555	-3.4983447203328804
1.0	1.0	-6.572649572649572	-9.11111111111111	-3.4983447203328804
1.0	1.0	-6.128205128205128	-8.666666666666666	-3.4983447203328804
1.0	1.0	-5.683760683760683	-8.222222222222221	-3.4983447203328804
1.0	1.0	-5.239316239316239	-7.777777777777778	-3.4983447203328804
1.0	1.0	-4.794871794871796	-7.333333333333334	-3.4983447203328804
1.0	1.0	-4.350427350427351	-6.888888888888889	-3.4983447203328804
1.0	1.0	-3.9059829059829063	-6.444444444444445	-3.4983447203328804
1.0	1.0	-3.4615384615384617	-6.0	-3.4983447203328804
1.0	1.0	-7.923076923076923	-10.0	-2.3514518585182795
1.0	1.0	-7.478632478632479	-9.555555555555555	-2.3514518585182795
1.0	1.0	-7.034188034188034	-9.11111111111111	-2.3514518585182795
1.0	1.0	-6.589743589743589	-8.666666666666666	-2.3514518585182795
1.0	1.0	-6.145299145299145	-8.222222222222221	-2.3514518585182795
1.0	1.0	-5.700854700854701	-7.777777777777778	-2.3514518585182795
1.0	1.0	-5.256410256410257	-7.333333333333334	-2.3514518585182795
1.0	1.0	-4.811965811965813	-6.888888888888889	-2.3514518585182795
1.0	1.0	-4.367521367521368	-6.444444444444445	-2.3514518585182795
1.0	1.0	-3.9230769230769234	-6.0	-2.3514518585182795
1.0	1.0	-8.384615384615385	-10.0	-1.2709163923769513
1.0	1.0	-7.94017094017094	-9.555555555555555	-1.2709163923769513
1.0	1.0	-7.495726495726496	-9.11111111111111	-1.2709163923769513
1.0	1.0	-7.051282051282051	-8.666666666666666	-1.2709163923769513
1.0	1.0	-6.6068376068376065	-8.222222222222221	-1.2709163923769513
1.0	1.0	-6.162393162393162	-7.777777777777778	-1.2709163923769513
1.0	1.0	-5.717948717948719	-7.333333333333334	-1.2709163923769513
1.0	1.0	-5.273504273504274	-6.888888888888889	-1.2709163923769513
1.0	1.0	-4.82905982905983	-6.444444444444445	-1.2709163923769513
1.0	1.0	-4.384615384615385	-6.0	-1.2709163923769513
1.0	1.0	-8.846153846153847	-10.0	-0.3225506536971739
1.0	1.0	-8.401709401709402	-9.555555555555555	-0.3225506536971739
1.0	1.0	-7.957264957264957	-9.11111111111111	-0.3225506536971739
1.0	1.0	-7.512820512820513	-8.666666666666666	-0.3225506536971739
1.0	1.0	-7.068376068376068	-8.222222222222221	-0.3225506536971739
1.0	1.0	-6.6239316239316235	-7.777777777777778	-0.3225506536971739
1.0	1.0	-6.179487179487181	-7.333333333333334	-0.3225506536971739
1.0	1.0	-5.735042735042736	-6.888888888888889	-0.3225506536971739
1.0	1.0	-5.290598290598291	-6.444444444444445	-0.3225506536971739
1.0	1.0	-4.846153846153847	-6.0	-0.3225506536971739
1.0	1.0	-9.307692307692308	-10.0	0.3910094809275963
1.0	1.0	-8.863247863247864	-9.555555555555555	0.3910094809275963
1.0	1.0	-8.418803418803419	-9.11111111111111	0.3910094809275963
1.0	1.0	-7.9743589743589745	-8.666666666666666	0.3910094809275963
1.0	1.0	-7.52991452991453	-8.222222222222221	0.3910094809275963
1.0	1.0	-7.085470085470085	-7.777777777777778	0.3910094809275963
1.0	1.0	-6.641025641025642	-7.333333333333334	0.3910094809275963
1.0	1.0	-6.196581196581198	-6.888888888888889	0.3910094809275963
1.0	1.0	-5.752136752136753	-6.444444444444445	0.3910094809275963
1.0	1.0	-5.307692307692308	-6.0	0.3910094809275963
1.0	1.0	-9.76923076923077	-10.0	0.9097364029260052
1.0	1.0	-9.324786324786324	-9.555555555555555	0.9097364029260052
1.0	1.0	-8.88034188034188	-9.11111111111111	0.9097364029260052
1.0	1.0	-8.435897435897434	-8.666666666666666	0.9097364029260052
1.0	1.0	-7.991452991452991	-8.222222222222221	0.9097364029260052
1.0	1.0	-7.547008547008547	-7.777777777777778	0.9097364029260052
1.0	1.0	-7.102564102564103	-7.333333333333334	0.9097364029260052
1.0	1.0	-6.6581196581196584	-6.888888888888889	0.9097364029260052
1.0	1.0	-6.213675213675214	-6.444444444444445	0.9097364029260052
1.0	1.0	-5.769230769230769	-6.0	0.9097364029260052
1.0	1.0	-10.23076923076923	-10.0	0.927255285227399
1.0	1.0	-9.786324786324787	-9.555555555555555	0.927255285227399
1.0	1.0	-9.34188034188034	-9.11111111111111	0.927255285227399
1.0	1.0	-8.897435897435898	-8.666666666666666	0.927255285227399
1.0	1.0	-8.452991452991451	-8.222222222222221	0.927255285227399
1.0	1.0	-8.008547008547009	-7.777777777777778	0.927255285227399
1.0	1.0	-7.564102564102565	-7.333333333333334	0.927255285227399
1.0	1.0	-7.11965811965812	-6.888888888888889	0.927255285227399
1.0	1.0	-6.6752136752136755	-6.444444444444445	0.927255285227399
1.0	1.0	-6.230769230769231	-6.0	0.927255285227399
1.0	1.0	-10.692307692307693	-10.0	0.08041961584865183
1.0	1.0	-10.247863247863247	-9.555555555555555	0.08041961584865183
1.0	1.0	-9.803418803418804	-9.11111111111111	0.08041961584865183
1.0	1.0	-9.358974358974358	-8.666666666666666	0.08041961584865183
1.0	1.0	-8.914529914529915	-8.222222222222221	0.08041961584865183
1.0	1.0	-8.47008547008547	-7.777777777777778	0.08041961584865183
1.0	1.0	-8.025641025641026	-7.333333333333334	0.08041961584865183
1.0	1.0	-7.581196581196582	-6.888888888888889	0.08041961584865183
1.0	1.0	-7.136752136752137	-6.444444444444445	0.08041961584865183
1.0	1.0	-6.6923076923076925	-6.0	0.08041961584865183
1.0	1.0	-11.153846153846153	-10.0	-1.709197640007726
1.0	1.0	-10.70940170940171	-9.555555555555555	-1.709197640007726
1.0	1.0	-10.264957264957264	-9.11111111111111	-1.709197640007726
1.0	1.0	-9.820512820512821	-8.666666666666666	-1.709197640007726
1.0	1.0	-9.376068376068375	-8.222222222222221	-1.709197640007726
1.0	1.0	-8.931623931623932	-7.777777777777778	-1.709197640007726
1.0	1.0	-8.487179487179489	-7.333333333333334	-1.709197640007726
1.0	1.0	-8.042735042735043	-6.888888888888889	-1.709197640007726
1.0	1.0	-7.598290598290599	-6.444444444444445	-1.709197640007726
1.0	1.0	-7.153846153846154	-6.0	-1.709197640007726
1.0	1.0	-11.615384615384617	-10.0	-4.439005433345432
1.0	1.0	-11.17094017094017	-9.555555555555555	-4.439005433345432
1.0	1.0	-10.726495726495727	-9.11111111111111	-4.439005433345432
1.0	1.0	-10.282051282051281	-8.666666666666666	-4.439005433345432
1.0	1.0	-9.837606837606838	-8.222222222222221	-4.439005433345432
1.0	1.0	-9.393162393162394	-7.777777777777778	-4.439005433345432
1.0	1.0	-8.948717948717949	-7.333333333333334	-4.439005433345432
1.0	1.0	-8.504273504273506	-6.888888888888889	-4.439005433345432
1.0	1.0	-8.05982905982906	-6.444444444444445	-4.439005433345432
1.0	1.0	-7.615384615384616	-6.0	-4.439005433345432
1.0	1.0	-12.076923076923077	-10.0	-8.049782015204396
1.0	1.0	-11.632478632478634	-9.555555555555555	-8.049782015204396
1.0	1.0	-11.188034188034187	-9.11111111111111	-8.049782015204396
1.0	1.0	-10.743589743589745	-8.666666666666666	-8.049782015204396
1.0	1.0	-10.299145299145298	-8.222222222222221	-8.049782015204396
1.0	1.0	-9.854700854700855	-7.777777777777778	-8.049782015204396
1.0	1.0	-9.410256410256412	-7.333333333333334	-8.049782015204396
1.0	1.0	-8.965811965811966	-6.888888888888889	-8.049782015204396
1.0	1.0	-8.521367521367523	-6.444444444444445	-8.049782015204396
1.0	1.0	-8.076923076923077	-6.0	-8.049782015204396
1.0	1.0	-12.538461538461538	-10.0	-12.454191045470958
1.0	1.0	-12.094017094017094	-9.555555555555555	-12.454191045470958
1.0	1.0	-11.649572649572649	-9.11111111111111	-12.454191045470958
1.0	1.0	-11.205128205128204	-8.666666666666666	-12.454191045470958
1.0	1.0	-10.76068376068376	-8.222222222222221	-12.454191045470958
1.0	1.0	-10.316239316239315	-7.777777777777778	-12.454191045470958
1.0	1.0	-9.871794871794872	-7.333333333333334	-12.454191045470958
1.0	1.0	-9.427350427350428	-6.888888888888889	-12.454191045470958
1.0	1.0	-8.982905982905983	-6.444444444444445	-12.454191045470958
1.0	1.0	-8.538461538461538	-6.0	-12.454191045470958
1.0	1.0	-13.0	-10.0	-17.384038712662772
1.0	1.0	-12.555555555555555	-9.555555555555555	-17.384038712662772
1.0	1.0	-12.11111111111111	-9.11111111111111	-17.384038712662772
1.0	1.0	-11.666666666666666	-8.666666666666666	-17.384038712662772
1.0	1.0	-11.222222222222221	-8.222222222222221	-17.384038712662772
1.0	1.0	-10.777777777777779	-7.777777777777778	-17.384038712662772
1.0	1.0	-10.333333333333334	-7.333333333333334	-17.384038712662772
1.0	1.0	-9.88888888888889	-6.888888888888889	-17.384038712662772
1.0	1.0	-9.444444444444445	-6.444444444444445	-17.384038712662772
1.0	1.0	-9.0	-6.0	-17.384038712662772
1.0	1.5	-7.0	-10.0	-3.99098963914878
1.0	1.5	-6.555555555555555	-9.555555555555555	-3.99098963914878
1.0	1.5	-6.111111111111111	-9.11111111111111	-3.99098963914878
1.0	1.5	-5.666666666666666	-8.666666666666666	-3.99098963914878
1.0	1.5	-5.222222222222221	-8.222222222222221	-3.99098963914878
1.0	1.5	-4.777777777777778	-7.777777777777778	-3.99098963914878
1.0	1.5	-4.333333333333334	-7.333333333333334	-3.99098963914878
1.0	1.5	-3.8888888888888893	-6.888888888888889	-3.99098963914878
1.0	1.5	-3.4444444444444446	-6.444444444444445	-3.99098963914878
1.0	1.5	-3.0	-6.0	-3.99098963914878
1.0	1.5	-7.461538461538462	-10.0	-2.8767029734032223
1.0	1.5	-7.017094017094017	-9.555555555555555	-2.8767029734032223
1.0	1.5	-6.572649572649572	-9.11111111111111	-2.8767029734032223
1.0	1.5	-6.128205128205128	-8.666666666666666	-2.8767029734032223
1.0	1.5	-5.683760683760683	-8.222222222222221	-2.8767029734032223
1.0	1.5	-5.239316239316239	-7.777777777777778	-2.8767029734032223
1.0	1.5	-4.794871794871796	-7.333333333333334	-2.8767029734032223
1.0	1.5	-4.350427350427351	-6.888888888888889	-2.8767029734032223
1.0	1.5	-3.9059829059829063	-6.444444444444445	-2.8767029734032223
1.0	1.5	-3.4615384615384617	-6.0	-2.8767029734032223
1.0	1.5	-7.923076923076923	-10.0	-1.8459476979163756
1.0	1.5	-7.478632478632479	-9.555555555555555	-1.8459476979163756
1.0	1.5	-7.034188034188034	-9.11111111111111	-1.8459476979163756
1.0	1.5	-6.589743589743589	-8.666666666666666	-1.8459476979163756
1.0	1.5	-6.145299145299145	-8.222222222222221	-1.8459476979163756
1.0	1.5	-5.700854700854701	-7.777777777777778	-1.8459476979163756
1.0	1.5	-5.256410256410257	-7.333333333333334	-1.8459476979163756
1.0	1.5	-4.811965811965813	-6.888888888888889	-1.8459476979163756
1.0	1.5	-4.367521367521368	-6.444444444444445	-1.8459476979163756
1.0	1.5	-3.9230769230769234	-6.0	-1.8459476979163756
1.0	1.5	-8.384615384615385	-10.0	-0.9450783141471303
1.0	1.5	-7.94017094017094	-9.555555555555555	-0.9450783141471303
1.0	1.5	-7.495726495726496	-9.11111111111111	-0.9450783141471303
1.0	1.5	-7.051282051282051	-8.666666666666666	-0.9450783141471303
1.0	1.5	-6.6068376068376065	-8.222222222222221	-0.9450783141471303
1.0	1.5	-6.162393162393162	-7.777777777777778	-0.9450783141471303
1.0	1.5	-5.717948717948719	-7.333333333333334	-0.9450783141471303
1.0	1.5	-5.273504273504274	-6.888888888888889	-0.9450783141471303
1.0	1.5	-4.82905982905983	-6.444444444444445	-0.9450783141471303
1.0	1.5	-4.384615384615385	-6.0	-0.9450783141471303
1.0	1.5	-8.846153846153847	-10.0	-0.207843156278996
1.0	1.5	-8.401709401709402	-9.555555555555555	-0.207843156278996
1.0	1.5	-7.957264957264957	-9.11111111111111	-0.207843156278996
1.0	1.5	-7.512820512820513	-8.666666666666666	-0.207843156278996
1.0	1.5	-7.068376068376068	-8.222222222222221	-0.207843156278996
1.0	1.5	-6.6239316239316235	-7.777777777777778	-0.207843156278996
1.0	1.5	-6.179487179487181	-7.333333333333334	-0.207843156278996
1.0	1.5	-5.735042735042736	-6.888888888888889	-0.207843156278996
1.0	1.5	-5.290598290598291	-6.444444444444445	-0.207843156278996
1.0	1.5	-4.846153846153847	-6.0	-0.207843156278996
1.0	1.5	-9.307692307692308	-10.0	0.34919120275896104
