width	log10_fpeak	f	spectrum
0.1	-9.9	-8.4	-25.0
0.1	-9.9	-8.3	-25.0
0.1	-9.9	-8.2	-25.0
0.1	-9.9	-8.1	-25.0
0.1	-9.9	-8.0	-25.0
0.1	-9.9	-7.9	-25.0
0.1	-9.9	-7.8	-25.0
0.1	-9.9	-7.7	-25.0
0.1	-9.9	-7.6	-25.0
0.1	-9.9	-7.5	-25.0
0.1	-9.9	-7.4	-25.0
0.1	-9.9	-7.3	-25.0
0.1	-9.9	-7.2	-25.0
0.1	-9.9	-7.1	-25.0
0.1	-9.9	-7.0	-25.0
0.1	-9.9	-6.9	-25.0
0.1	-9.9	-6.8	-25.0
0.1	-9.9	-6.7	-25.0
0.1	-9.9	-6.6	-25.0
0.1	-9.9	-6.5	-25.0
0.1	-9.9	-6.4	-25.0
0.1	-9.9	-6.3	-25.0
0.1	-9.9	-6.2	-25.0
0.1	-9.9	-6.1	-25.0
0.1	-9.9	-6.0	-25.0
0.1	-9.9	-5.9	-25.0
0.1	-9.9	-5.8	-25.0
0.1	-9.9	-5.7	-25.0
0.1	-9.9	-5.6	-25.0
0.1	-9.9	-5.5	-25.0
0.1	-9.9	-5.4	-25.0
0.1	-9.9	-5.3	-25.0
0.1	-9.9	-5.2	-25.0
0.1	-9.9	-5.1	-25.0
0.1	-9.9	-5.0	-25.0
0.1	-9.8	-11.0	-1.8653768839913691
0.1	-9.8	-10.9	-1.6397852491734706
0.1	-9.8	-10.8	-1.4213629759662223
0.1	-9.8	-10.7	-1.2123760871551659
0.1	-9.8	-10.6	-1.0162207652337405
0.1	-9.8	-10.5	-0.8379798422688214
0.1	-9.8	-10.4	-0.6852598303416366
0.1	-9.8	-10.3	-0.5697002364917587
0.1	-9.8	-10.2	-0.5107261116619639
0.1	-9.8	-10.1	-0.5478977996625918
0.1	-9.8	-10.0	-0.7938331785487701
0.1	-9.8	-9.9	-1.5707099599350773
0.1	-9.8	-9.8	-0.13795336856965892
0.1	-9.8	-9.7	-0.076994496569598
0.1	-9.8	-9.6	-1.6260225503054835
0.1	-9.8	-9.5	-3.136852100067134
0.1	-9.8	-9.4	-6.921413096798043
0.1	-9.8	-9.3	-14.50213427718089
0.1	-9.8	-9.2	-25.0
0.1	-9.8	-9.1	-25.0
0.1	-9.8	-9.0	-25.0
0.1	-9.8	-8.9	-25.0
0.1	-9.8	-8.8	-25.0
0.1	-9.8	-8.7	-25.0
0.1	-9.8	-8.6	-25.0
0.1	-9.8	-8.5	-25.0
0.1	-9.8	-8.4	-25.0
0.1	-9.8	-8.3	-25.0
0.1	-9.8	-8.2	-25.0
0.1	-9.8	-8.1	-25.0
0.1	-9.8	-8.0	-25.0
0.1	-9.8	-7.9	-25.0
0.1	-9.8	-7.8	-25.0
0.1	-9.8	-7.7	-25.0
0.1	-9.8	-7.6	-25.0
0.1	-9.8	-7.5	-25.0
0.1	-9.8	-7.4	-25.0
0.1	-9.8	-7.3	-25.0
0.1	-9.8	-7.2	-25.0
0.1	-9.8	-7.1	-25.0
0.1	-9.8	-7.0	-25.0
0.1	-9.8	-6.9	-25.0
0.1	-9.8	-6.8	-25.0
0.1	-9.8	-6.7	-25.0
0.1	-9.8	-6.6	-25.0
0.1	-9.8	-6.5	-25.0
0.1	-9.8	-6.4	-25.0
0.1	-9.8	-6.3	-25.0
0.1	-9.8	-6.2	-25.0
0.1	-9.8	-6.1	-25.0
0.1	-9.8	-6.0	-25.0
0.1	-9.8	-5.9	-25.0
0.1	-9.8	-5.8	-25.0
0.1	-9.8	-5.7	-25.0
0.1	-9.8	-5.6	-25.0
0.1	-9.8	-5.5	-25.0
0.1	-9.8	-5.4	-25.0
0.1	-9.8	-5.3	-25.0
0.1	-9.8	-5.2	-25.0
0.1	-9.8	-5.1	-25.0
0.1	-9.8	-5.0	-25.0
0.1	-9.7	-11.0	-2.0966178803001223
0.1	-9.7	-10.9	-1.8653768839913731
0.1	-9.7	-10.8	-1.6397852491734748
0.1	-9.7	-10.7	-1.4213629759662223
0.1	-9.7	-10.6	-1.2123760871551696
0.1	-9.7	-10.5	-1.0162207652337438
0.1	-9.7	-10.4	-0.8379798422688243
0.1	-9.7	-10.3	-0.6852598303416392
0.1	-9.7	-10.2	-0.5697002364917587
0.1	-9.7	-10.1	-0.5107261116619642
0.1	-9.7	-10.0	-0.5478977996625899
0.1	-9.7	-9.9	-0.7938331785487622
0.1	-9.7	-9.8	-1.5707099599350671
0.1	-9.7	-9.7	-0.13795336856965892
0.1	-9.7	-9.6	-0.0769944965872408
0.1	-9.7	-9.5	-1.6260225503054202
0.1	-9.7	-9.4	-3.1368521000670926
0.1	-9.7	-9.3	-6.92141309679794
0.1	-9.7	-9.2	-14.50213427718089
0.1	-9.7	-9.1	-25.0
0.1	-9.7	-9.0	-25.0
0.1	-9.7	-8.9	-25.0
0.1	-9.7	-8.8	-25.0
0.1	-9.7	-8.7	-25.0
0.1	-9.7	-8.6	-25.0
0.1	-9.7	-8.5	-25.0
0.1	-9.7	-8.4	-25.0
0.1	-9.7	-8.3	-25.0
0.1	-9.7	-8.2	-25.0
0.1	-9.7	-8.1	-25.0
0.1	-9.7	-8.0	-25.0
0.1	-9.7	-7.9	-25.0
0.1	-9.7	-7.8	-25.0
0.1	-9.7	-7.7	-25.0
0.1	-9.7	-7.6	-25.0
0.1	-9.7	-7.5	-25.0
0.1	-9.7	-7.4	-25.0
0.1	-9.7	-7.3	-25.0
0.1	-9.7	-7.2	-25.0
0.1	-9.7	-7.1	-25.0
0.1	-9.7	-7.0	-25.0
0.1	-9.7	-6.9	-25.0
0.1	-9.7	-6.8	-25.0
0.1	-9.7	-6.7	-25.0
0.1	-9.7	-6.6	-25.0
0.1	-9.7	-6.5	-25.0
0.1	-9.7	-6.4	-25.0
0.1	-9.7	-6.3	-25.0
0.1	-9.7	-6.2	-25.0
0.1	-9.7	-6.1	-25.0
0.1	-9.7	-6.0	-25.0
0.1	-9.7	-5.9	-25.0
0.1	-9.7	-5.8	-25.0
0.1	-9.7	-5.7	-25.0
0.1	-9.7	-5.6	-25.0
0.1	-9.7	-5.5	-25.0
0.1	-9.7	-5.4	-25.0
0.1	-9.7	-5.3	-25.0
0.1	-9.7	-5.2	-25.0
0.1	-9.7	-5.1	-25.0
0.1	-9.7	-5.0	-25.0
0.1	-9.6	-11.0	-2.33247360393524
0.1	-9.6	-10.9	-2.0966178803001223
0.1	-9.6	-10.8	-1.8653768839913731
0.1	-9.6	-10.7	-1.6397852491734706
0.1	-9.6	-10.6	-1.4213629759662223
0.1	-9.6	-10.5	-1.2123760871551696
0.1	-9.6	-10.4	-1.0162207652337438
0.1	-9.6	-10.3	-0.8379798422688243
0.1	-9.6	-10.2	-0.6852598303416366
0.1	-9.6	-10.1	-0.5697002364917587
0.1	-9.6	-10.0	-0.5107261116619642
0.1	-9.6	-9.9	-0.5478977996625899
0.1	-9.6	-9.8	-0.7938331785487622
0.1	-9.6	-9.7	-1.5707099599350773
0.1	-9.6	-9.6	-0.13795336856965892
0.1	-9.6	-9.5	-0.0769944965872408
0.1	-9.6	-9.4	-1.6260225503054202
0.1	-9.6	-9.3	-3.1368521000670926
0.1	-9.6	-9.2	-6.921413096798043
0.1	-9.6	-9.1	-14.50213427718089
0.1	-9.6	-9.0	-25.0
0.1	-9.6	-8.9	-25.0
0.1	-9.6	-8.8	-25.0
0.1	-9.6	-8.7	-25.0
0.1	-9.6	-8.6	-25.0
0.1	-9.6	-8.5	-25.0
0.1	-9.6	-8.4	-25.0
0.1	-9.6	-8.3	-25.0
0.1	-9.6	-8.2	-25.0
0.1	-9.6	-8.1	-25.0
0.1	-9.6	-8.0	-25.0
0.1	-9.6	-7.9	-25.0
0.1	-9.6	-7.8	-25.0
0.1	-9.6	-7.7	-25.0
0.1	-9.6	-7.6	-25.0
0.1	-9.6	-7.5	-25.0
0.1	-9.6	-7.4	-25.0
0.1	-9.6	-7.3	-25.0
0.1	-9.6	-7.2	-25.0
0.1	-9.6	-7.1	-25.0
0.1	-9.6	-7.0	-25.0
0.1	-9.6	-6.9	-25.0
0.1	-9.6	-6.8	-25.0
0.1	-9.6	-6.7	-25.0
0.1	-9.6	-6.6	-25.0
0.1	-9.6	-6.5	-25.0
0.1	-9.6	-6.4	-25.0
0.1	-9.6	-6.3	-25.0
0.1	-9.6	-6.2	-25.0
0.1	-9.6	-6.1	-25.0
0.1	-9.6	-6.0	-25.0
0.1	-9.6	-5.9	-25.0
0.1	-9.6	-5.8	-25.0
0.1	-9.6	-5.7	-25.0
0.1	-9.6	-5.6	-25.0
0.1	-9.6	-5.5	-25.0
0.1	-9.6	-5.4	-25.0
0.1	-9.6	-5.3	-25.0
0.1	-9.6	-5.2	-25.0
0.1	-9.6	-5.1	-25.0
0.1	-9.6	-5.0	-25.0
0.1	-9.5	-11.0	-2.5722224614100746
0.1	-9.5	-10.9	-2.33247360393524
0.1	-9.5	-10.8	-2.0966178803001223
0.1	-9.5	-10.7	-1.8653768839913691
0.1	-9.5	-10.6	-1.6397852491734706
0.1	-9.5	-10.5	-1.4213629759662223
0.1	-9.5	-10.4	-1.2123760871551696
0.1	-9.5	-10.3	-1.0162207652337438
0.1	-9.5	-10.2	-0.8379798422688214
0.1	-9.5	-10.1	-0.6852598303416366
0.1	-9.5	-10.0	-0.5697002364917587
0.1	-9.5	-9.9	-0.5107261116619642
0.1	-9.5	-9.8	-0.5478977996625899
0.1	-9.5	-9.7	-0.7938331785487701
0.1	-9.5	-9.6	-1.5707099599350773
0.1	-9.5	-9.5	-0.13795336856965892
0.1	-9.5	-9.4	-0.0769944965872408
0.1	-9.5	-9.3	-1.6260225503054202
0.1	-9.5	-9.2	-3.136852100067134
0.1	-9.5	-9.1	-6.921413096798043
0.1	-9.5	-9.0	-14.50213427718089
0.1	-9.5	-8.9	-25.0
0.1	-9.5	-8.8	-25.0
0.1	-9.5	-8.7	-25.0
0.1	-9.5	-8.6	-25.0
0.1	-9.5	-8.5	-25.0
0.1	-9.5	-8.4	-25.0
0.1	-9.5	-8.3	-25.0
0.1	-9.5	-8.2	-25.0
0.1	-9.5	-8.1	-25.0
0.1	-9.5	-8.0	-25.0
0.1	-9.5	-7.9	-25.0
0.1	-9.5	-7.8	-25.0
0.1	-9.5	-7.7	-25.0
0.1	-9.5	-7.6	-25.0
0.1	-9.5	-7.5	-25.0
0.1	-9.5	-7.4	-25.0
0.1	-9.5	-7.3	-25.0
0.1	-9.5	-7.2	-25.0
0.1	-9.5	-7.1	-25.0
0.1	-9.5	-7.0	-25.0
0.1	-9.5	-6.9	-25.0
0.1	-9.5	-6.8	-25.0
0.1	-9.5	-6.7	-25.0
0.1	-9.5	-6.6	-25.0
0.1	-9.5	-6.5	-25.0
0.1	-9.5	-6.4	-25.0
0.1	-9.5	-6.3	-25.0
0.1	-9.5	-6.2	-25.0
0.1	-9.5	-6.1	-25.0
0.1	-9.5	-6.0	-25.0
0.1	-9.5	-5.9	-25.0
0.1	-9.5	-5.8	-25.0
0.1	-9.5	-5.7	-25.0
0.1	-9.5	-5.6	-25.0
0.1	-9.5	-5.5	-25.0
0.1	-9.5	-5.4	-25.0
0.1	-9.5	-5.3	-25.0
0.1	-9.5	-5.2	-25.0
0.1	-9.5	-5.1	-25.0
0.1	-9.5	-5.0	-25.0
0.1	-9.4	-11.0	-2.8153444334183186
0.1	-9.4	-10.9	-2.5722224614100746
0.1	-9.4	-10.8	-2.33247360393524
0.1	-9.4	-10.7	-2.096617880300118
0.1	-9.4	-10.6	-1.8653768839913691
0.1	-9.4	-10.5	-1.6397852491734706
0.1	-9.4	-10.4	-1.4213629759662223
0.1	-9.4	-10.3	-1.2123760871551696
0.1	-9.4	-10.2	-1.0162207652337405
0.1	-9.4	-10.1	-0.8379798422688214
0.1	-9.4	-10.0	-0.6852598303416366
0.1	-9.4	-9.9	-0.5697002364917587
0.1	-9.4	-9.8	-0.5107261116619642
0.1	-9.4	-9.7	-0.5478977996625918
0.1	-9.4	-9.6	-0.7938331785487701
0.1	-9.4	-9.5	-1.5707099599350773
0.1	-9.4	-9.4	-0.13795336856965892
0.1	-9.4	-9.3	-0.0769944965872408
0.1	-9.4	-9.2	-1.6260225503054835
0.1	-9.4	-9.1	-3.136852100067134
0.1	-9.4	-9.0	-6.921413096798043
0.1	-9.4	-8.9	-14.50213427718089
0.1	-9.4	-8.8	-25.0
0.1	-9.4	-8.7	-25.0
0.1	-9.4	-8.6	-25.0
0.1	-9.4	-8.5	-25.0
0.1	-9.4	-8.4	-25.0
0.1	-9.4	-8.3	-25.0
0.1	-9.4	-8.2	-25.0
0.1	-9.4	-8.1	-25.0
0.1	-9.4	-8.0	-25.0
0.1	-9.4	-7.9	-25.0
0.1	-9.4	-7.8	-25.0
0.1	-9.4	-7.7	-25.0
0.1	-9.4	-7.6	-25.0
0.1	-9.4	-7.5	-25.0
0.1	-9.4	-7.4	-25.0
0.1	-9.4	-7.3	-25.0
0.1	-9.4	-7.2	-25.0
0.1	-9.4	-7.1	-25.0
0.1	-9.4	-7.0	-25.0
0.1	-9.4	-6.9	-25.0
0.1	-9.4	-6.8	-25.0
0.1	-9.4	-6.7	-25.0
0.1	-9.4	-6.6	-25.0
0.1	-9.4	-6.5	-25.0
0.1	-9.4	-6.4	-25.0
0.1	-9.4	-6.3	-25.0
0.1	-9.4	-6.2	-25.0
0.1	-9.4	-6.1	-25.0
0.1	-9.4	-6.0	-25.0
0.1	-9.4	-5.9	-25.0
0.1	-9.4	-5.8	-25.0
0.1	-9.4	-5.7	-25.0
0.1	-9.4	-5.6	-25.0
0.1	-9.4	-5.5	-25.0
0.1	-9.4	-5.4	-25.0
0.1	-9.4	-5.3	-25.0
0.1	-9.4	-5.2	-25.0
0.1	-9.4	-5.1	-25.0
0.1	-9.4	-5.0	-25.0
0.1	-9.3	-11.0	-3.0614500888863243
0.1	-9.3	-10.9	-2.8153444334183186
0.1	-9.3	-10.8	-2.5722224614100746
0.1	-9.3	-10.7	-2.332473603935236
0.1	-9.3	-10.6	-2.096617880300118
0.1	-9.3	-10.5	-1.8653768839913691
0.1	-9.3	-10.4	-1.6397852491734706
0.1	-9.3	-10.3	-1.4213629759662223
0.1	-9.3	-10.2	-1.2123760871551659
0.1	-9.3	-10.1	-1.0162207652337405
0.1	-9.3	-10.0	-0.8379798422688214
0.1	-9.3	-9.9	-0.6852598303416366
0.1	-9.3	-9.8	-0.5697002364917587
0.1	-9.3	-9.7	-0.5107261116619639
0.1	-9.3	-9.6	-0.5478977996625918
0.1	-9.3	-9.5	-0.7938331785487701
0.1	-9.3	-9.4	-1.5707099599350773
0.1	-9.3	-9.3	-0.13795336856965892
0.1	-9.3	-9.2	-0.076994496569598
0.1	-9.3	-9.1	-1.6260225503054835
0.1	-9.3	-9.0	-3.136852100067134
0.1	-9.3	-8.9	-6.921413096798043
0.1	-9.3	-8.8	-14.50213427718089
0.1	-9.3	-8.7	-25.0
0.1	-9.3	-8.6	-25.0
0.1	-9.3	-8.5	-25.0
0.1	-9.3	-8.4	-25.0
0.1	-9.3	-8.3	-25.0
0.1	-9.3	-8.2	-25.0
0.1	-9.3	-8.1	-25.0
0.1	-9.3	-8.0	-25.0
0.1	-9.3	-7.9	-25.0
0.1	-9.3	-7.8	-25.0
0.1	-9.3	-7.7	-25.0
0.1	-9.3	-7.6	-25.0
0.1	-9.3	-7.5	-25.0
0.1	-9.3	-7.4	-25.0
0.1	-9.3	-7.3	-25.0
0.1	-9.3	-7.2	-25.0
0.1	-9.3	-7.1	-25.0
0.1	-9.3	-7.0	-25.0
0.1	-9.3	-6.9	-25.0
0.1	-9.3	-6.8	-25.0
0.1	-9.3	-6.7	-25.0
0.1	-9.3	-6.6	-25.0
0.1	-9.3	-6.5	-25.0
0.1	-9.3	-6.4	-25.0
0.1	-9.3	-6.3	-25.0
0.1	-9.3	-6.2	-25.0
0.1	-9.3	-6.1	-25.0
0.1	-9.3	-6.0	-25.0
0.1	-9.3	-5.9	-25.0
0.1	-9.3	-5.8	-25.0
0.1	-9.3	-5.7	-25.0
0.1	-9.3	-5.6	-25.0
0.1	-9.3	-5.5	-25.0
0.1	-9.3	-5.4	-25.0
0.1	-9.3	-5.3	-25.0
0.1	-9.3	-5.2	-25.0
0.1	-9.3	-5.1	-25.0
0.1	-9.3	-5.0	-25.0
0.1	-9.2	-11.0	-3.3102358208403118
0.1	-9.2	-10.9	-3.0614500888863287
0.1	-9.2	-10.8	-2.815344433418323
0.1	-9.2	-10.7	-2.5722224614100746
0.1	-9.2	-10.6	-2.33247360393524
0.1	-9.2	-10.5	-2.0966178803001223
0.1	-9.2	-10.4	-1.8653768839913731
0.1	-9.2	-10.3	-1.6397852491734748
0.1	-9.2	-10.2	-1.4213629759662223
0.1	-9.2	-10.1	-1.2123760871551696
0.1	-9.2	-10.0	-1.0162207652337438
0.1	-9.2	-9.9	-0.8379798422688243
0.1	-9.2	-9.8	-0.6852598303416392
0.1	-9.2	-9.7	-0.5697002364917587
0.1	-9.2	-9.6	-0.5107261116619642
0.1	-9.2	-9.5	-0.5478977996625899
0.1	-9.2	-9.4	-0.7938331785487622
0.1	-9.2	-9.3	-1.5707099599350671
0.1	-9.2	-9.2	-0.13795336856965892
0.1	-9.2	-9.1	-0.0769944965872408
0.1	-9.2	-9.0	-1.6260225503054202
0.1	-9.2	-8.9	-3.1368521000670926
0.1	-9.2	-8.8	-6.92141309679794
0.1	-9.2	-8.7	-14.50213427718089
0.1	-9.2	-8.6	-25.0
0.1	-9.2	-8.5	-25.0
0.1	-9.2	-8.4	-25.0
0.1	-9.2	-8.3	-25.0
0.1	-9.2	-8.2	-25.0
0.1	-9.2	-8.1	-25.0
0.1	-9.2	-8.0	-25.0
0.1	-9.2	-7.9	-25.0
0.1	-9.2	-7.8	-25.0
0.1	-9.2	-7.7	-25.0
0.1	-9.2	-7.6	-25.0
0.1	-9.2	-7.5	-25.0
0.1	-9.2	-7.4	-25.0
0.1	-9.2	-7.3	-25.0
0.1	-9.2	-7.2	-25.0
0.1	-9.2	-7.1	-25.0
0.1	-9.2	-7.0	-25.0
0.1	-9.2	-6.9	-25.0
0.1	-9.2	-6.8	-25.0
0.1	-9.2	-6.7	-25.0
0.1	-9.2	-6.6	-25.0
0.1	-9.2	-6.5	-25.0
0.1	-9.2	-6.4	-25.0
0.1	-9.2	-6.3	-25.0
0.1	-9.2	-6.2	-25.0
0.1	-9.2	-6.1	-25.0
0.1	-9.2	-6.0	-25.0
0.1	-9.2	-5.9	-25.0
0.1	-9.2	-5.8	-25.0
0.1	-9.2	-5.7	-25.0
0.1	-9.2	-5.6	-25.0
0.1	-9.2	-5.5	-25.0
0.1	-9.2	-5.4	-25.0
0.1	-9.2	-5.3	-25.0
0.1	-9.2	-5.2	-25.0
0.1	-9.2	-5.1	-25.0
0.1	-9.2	-5.0	-25.0
0.1	-9.1	-11.0	-3.561455749830023
0.1	-9.1	-10.9	-3.3102358208403118
0.1	-9.1	-10.8	-3.0614500888863287
0.1	-9.1	-10.7	-2.8153444334183186
0.1	-9.1	-10.6	-2.5722224614100746
0.1	-9.1	-10.5	-2.33247360393524
0.1	-9.1	-10.4	-2.0966178803001223
0.1	-9.1	-10.3	-1.8653768839913731
0.1	-9.1	-10.2	-1.6397852491734706
0.1	-9.1	-10.1	-1.4213629759662223
0.1	-9.1	-10.0	-1.2123760871551696
0.1	-9.1	-9.9	-1.0162207652337438
0.1	-9.1	-9.8	-0.8379798422688243
0.1	-9.1	-9.7	-0.6852598303416366
0.1	-9.1	-9.6	-0.5697002364917587
0.1	-9.1	-9.5	-0.5107261116619642
0.1	-9.1	-9.4	-0.5478977996625899
0.1	-9.1	-9.3	-0.7938331785487622
0.1	-9.1	-9.2	-1.5707099599350773
0.1	-9.1	-9.1	-0.13795336856965892
0.1	-9.1	-9.0	-0.0769944965872408
0.1	-9.1	-8.9	-1.6260225503054202
0.1	-9.1	-8.8	-3.1368521000670926
0.1	-9.1	-8.7	-6.921413096798043
0.1	-9.1	-8.6	-14.50213427718089
0.1	-9.1	-8.5	-25.0
0.1	-9.1	-8.4	-25.0
0.1	-9.1	-8.3	-25.0
0.1	-9.1	-8.2	-25.0
0.1	-9.1	-8.1	-25.0
0.1	-9.1	-8.0	-25.0
0.1	-9.1	-7.9	-25.0
0.1	-9.1	-7.8	-25.0
0.1	-9.1	-7.7	-25.0
0.1	-9.1	-7.6	-25.0
0.1	-9.1	-7.5	-25.0
0.1	-9.1	-7.4	-25.0
0.1	-9.1	-7.3	-25.0
0.1	-9.1	-7.2	-25.0
0.1	-9.1	-7.1	-25.0
0.1	-9.1	-7.0	-25.0
0.1	-9.1	-6.9	-25.0
0.1	-9.1	-6.8	-25.0
0.1	-9.1	-6.7	-25.0
0.1	-9.1	-6.6	-25.0
0.1	-9.1	-6.5	-25.0
0.1	-9.1	-6.4	-25.0
0.1	-9.1	-6.3	-25.0
0.1	-9.1	-6.2	-25.0
0.1	-9.1	-6.1	-25.0
0.1	-9.1	-6.0	-25.0
0.1	-9.1	-5.9	-25.0
0.1	-9.1	-5.8	-25.0
0.1	-9.1	-5.7	-25.0
0.1	-9.1	-5.6	-25.0
0.1	-9.1	-5.5	-25.0
0.1	-9.1	-5.4	-25.0
0.1	-9.1	-5.3	-25.0
0.1	-9.1	-5.2	-25.0
0.1	-9.1	-5.1	-25.0
0.1	-9.1	-5.0	-25.0
0.1	-9.0	-11.0	-3.814904081644008
0.1	-9.0	-10.9	-3.561455749830023
0.1	-9.0	-10.8	-3.3102358208403118
0.1	-9.0	-10.7	-3.0614500888863243
0.1	-9.0	-10.6	-2.8153444334183186
0.1	-9.0	-10.5	-2.5722224614100746
0.1	-9.0	-10.4	-2.33247360393524
0.1	-9.0	-10.3	-2.0966178803001223
0.1	-9.0	-10.2	-1.8653768839913691
0.1	-9.0	-10.1	-1.6397852491734706
0.1	-9.0	-10.0	-1.4213629759662223
0.1	-9.0	-9.9	-1.2123760871551696
0.1	-9.0	-9.8	-1.0162207652337438
0.1	-9.0	-9.7	-0.8379798422688214
0.1	-9.0	-9.6	-0.6852598303416366
0.1	-9.0	-9.5	-0.5697002364917587
0.1	-9.0	-9.4	-0.5107261116619642
0.1	-9.0	-9.3	-0.5478977996625899
0.1	-9.0	-9.2	-0.7938331785487701
0.1	-9.0	-9.1	-1.5707099599350773
0.1	-9.0	-9.0	-0.13795336856965892
0.1	-9.0	-8.9	-0.0769944965872408
0.1	-9.0	-8.8	-1.6260225503054202
0.1	-9.0	-8.7	-3.136852100067134
0.1	-9.0	-8.6	-6.921413096798043
0.1	-9.0	-8.5	-14.50213427718089
0.1	-9.0	-8.4	-25.0
0.1	-9.0	-8.3	-25.0
0.1	-9.0	-8.2	-25.0
0.1	-9.0	-8.1	-25.0
0.1	-9.0	-8.0	-25.0
0.1	-9.0	-7.9	-25.0
0.1	-9.0	-7.8	-25.0
0.1	-9.0	-7.7	-25.0
0.1	-9.0	-7.6	-25.0
0.1	-9.0	-7.5	-25.0
0.1	-9.0	-7.4	-25.0
0.1	-9.0	-7.3	-25.0
0.1	-9.0	-7.2	-25.0
0.1	-9.0	-7.1	-25.0
0.1	-9.0	-7.0	-25.0
0.1	-9.0	-6.9	-25.0
0.1	-9.0	-6.8	-25.0
0.1	-9.0	-6.7	-25.0
0.1	-9.0	-6.6	-25.0
0.1	-9.0	-6.5	-25.0
0.1	-9.0	-6.4	-25.0
0.1	-9.0	-6.3	-25.0
0.1	-9.0	-6.2	-25.0
0.1	-9.0	-6.1	-25.0
0.1	-9.0	-6.0	-25.0
0.1	-9.0	-5.9	-25.0
0.1	-9.0	-5.8	-25.0
0.1	-9.0	-5.7	-25.0
0.1	-9.0	-5.6	-25.0
0.1	-9.0	-5.5	-25.0
0.1	-9.0	-5.4	-25.0
0.1	-9.0	-5.3	-25.0
0.1	-9.0	-5.2	-25.0
0.1	-9.0	-5.1	-25.0
0.1	-9.0	-5.0	-25.0
0.1	-8.9	-11.0	-4.070403961534334
0.1	-8.9	-10.9	-3.814904081644008
0.1	-8.9	-10.8	-3.561455749830023
0.1	-8.9	-10.7	-3.3102358208403078
0.1	-8.9	-10.6	-3.0614500888863243
0.1	-8.9	-10.5	-2.8153444334183186
0.1	-8.9	-10.4	-2.5722224614100746
0.1	-8.9	-10.3	-2.33247360393524
0.1	-8.9	-10.2	-2.096617880300118
0.1	-8.9	-10.1	-1.8653768839913691
0.1	-8.9	-10.0	-1.6397852491734706
0.1	-8.9	-9.9	-1.4213629759662223
0.1	-8.9	-9.8	-1.2123760871551696
0.1	-8.9	-9.7	-1.0162207652337405
0.1	-8.9	-9.6	-0.8379798422688214
0.1	-8.9	-9.5	-0.6852598303416366
0.1	-8.9	-9.4	-0.5697002364917587
0.1	-8.9	-9.3	-0.5107261116619642
0.1	-8.9	-9.2	-0.5478977996625918
0.1	-8.9	-9.1	-0.7938331785487701
0.1	-8.9	-9.0	-1.5707099599350773
0.1	-8.9	-8.9	-0.13795336856965892
0.1	-8.9	-8.8	-0.0769944965872408
0.1	-8.9	-8.7	-1.6260225503054835
0.1	-8.9	-8.6	-3.136852100067134
0.1	-8.9	-8.5	-6.921413096798043
0.1	-8.9	-8.4	-14.50213427718089
0.1	-8.9	-8.3	-25.0
0.1	-8.9	-8.2	-25.0
0.1	-8.9	-8.1	-25.0
0.1	-8.9	-8.0	-25.0
0.1	-8.9	-7.9	-25.0
0.1	-8.9	-7.8	-25.0
0.1	-8.9	-7.7	-25.0
0.1	-8.9	-7.6	-25.0
0.1	-8.9	-7.5	-25.0
0.1	-8.9	-7.4	-25.0
0.1	-8.9	-7.3	-25.0
0.1	-8.9	-7.2	-25.0
0.1	-8.9	-7.1	-25.0
0.1	-8.9	-7.0	-25.0
0.1	-8.9	-6.9	-25.0
0.1	-8.9	-6.8	-25.0
0.1	-8.9	-6.7	-25.0
0.1	-8.9	-6.6	-25.0
0.1	-8.9	-6.5	-25.0
0.1	-8.9	-6.4	-25.0
0.1	-8.9	-6.3	-25.0
0.1	-8.9	-6.2	-25.0
0.1	-8.9	-6.1	-25.0
0.1	-8.9	-6.0	-25.0
0.1	-8.9	-5.9	-25.0
0.1	-8.9	-5.8	-25.0
0.1	-8.9	-5.7	-25.0
0.1	-8.9	-5.6	-25.0
0.1	-8.9	-5.5	-25.0
0.1	-8.9	-5.4	-25.0
0.1	-8.9	-5.3	-25.0
0.1	-8.9	-5.2	-25.0
0.1	-8.9	-5.1	-25.0
0.1	-8.9	-5.0	-25.0
0.1	-8.8	-11.0	-4.327800340786302
0.1	-8.8	-10.9	-4.070403961534334
0.1	-8.8	-10.8	-3.814904081644008
0.1	-8.8	-10.7	-3.561455749830019
0.1	-8.8	-10.6	-3.3102358208403078
0.1	-8.8	-10.5	-3.0614500888863243
0.1	-8.8	-10.4	-2.8153444334183186
0.1	-8.8	-10.3	-2.5722224614100746
0.1	-8.8	-10.2	-2.332473603935236
0.1	-8.8	-10.1	-2.096617880300118
0.1	-8.8	-10.0	-1.8653768839913691
0.1	-8.8	-9.9	-1.6397852491734706
0.1	-8.8	-9.8	-1.4213629759662223
0.1	-8.8	-9.7	-1.2123760871551659
0.1	-8.8	-9.6	-1.0162207652337405
0.1	-8.8	-9.5	-0.8379798422688214
0.1	-8.8	-9.4	-0.6852598303416366
0.1	-8.8	-9.3	-0.5697002364917587
0.1	-8.8	-9.2	-0.5107261116619639
0.1	-8.8	-9.1	-0.5478977996625918
0.1	-8.8	-9.0	-0.7938331785487701
0.1	-8.8	-8.9	-1.5707099599350773
0.1	-8.8	-8.8	-0.13795336856965892
0.1	-8.8	-8.7	-0.076994496569598
0.1	-8.8	-8.6	-1.6260225503054835
0.1	-8.8	-8.5	-3.136852100067134
0.1	-8.8	-8.4	-6.921413096798043
