log10_mu	log10_k	f	spectrum
 -9.500000	  7.600000	 -7.200000	-15.075149
 -9.500000	  7.600000	 -7.150000	-14.985492
 -9.500000	  7.600000	 -7.100000	-14.895706
 -9.500000	  7.600000	 -7.050000	-14.805791
 -9.500000	  7.600000	 -7.000000	-14.715745
 -9.500000	  7.700000	-10.000000	-19.128601
 -9.500000	  7.700000	 -9.950000	-19.037134
 -9.500000	  7.700000	 -9.900000	-18.946895
 -9.500000	  7.700000	 -9.850000	-18.857699
 -9.500000	  7.700000	 -9.800000	-18.769389
 -9.500000	  7.700000	 -9.750000	-18.681829
 -9.500000	  7.700000	 -9.700000	-18.594907
 -9.500000	  7.700000	 -9.650000	-18.508525
 -9.500000	  7.700000	 -9.600000	-18.422602
 -9.500000	  7.700000	 -9.550000	-18.335606
 -9.500000	  7.700000	 -9.500000	-18.246355
 -9.500000	  7.700000	 -9.450000	-18.157441
 -9.500000	  7.700000	 -9.400000	-18.068923
 -9.500000	  7.700000	 -9.350000	-17.980225
 -9.500000	  7.700000	 -9.300000	-17.891373
 -9.500000	  7.700000	 -9.250000	-17.802235
 -9.500000	  7.700000	 -9.200000	-17.712098
 -9.500000	  7.700000	 -9.150000	-17.621654
 -9.500000	  7.700000	 -9.100000	-17.530759
 -9.500000	  7.700000	 -9.050000	-17.439317
 -9.500000	  7.700000	 -9.000000	-17.347525
 -9.500000	  7.700000	 -8.950000	-17.255691
 -9.500000	  7.700000	 -8.900000	-17.164056
 -9.500000	  7.700000	 -8.850000	-17.073008
 -9.500000	  7.700000	 -8.800000	-16.982757
 -9.500000	  7.700000	 -8.750000	-16.893339
 -9.500000	  7.700000	 -8.700000	-16.804608
 -9.500000	  7.700000	 -8.650000	-16.716283
 -9.500000	  7.700000	 -8.600000	-16.628114
 -9.500000	  7.700000	 -8.550000	-16.539971
 -9.500000	  7.700000	 -8.500000	-16.451827
 -9.500000	  7.700000	 -8.450000	-16.363682
 -9.500000	  7.700000	 -8.400000	-16.275533
 -9.500000	  7.700000	 -8.350000	-16.187355
 -9.500000	  7.700000	 -8.300000	-16.099121
 -9.500000	  7.700000	 -8.250000	-16.010815
 -9.500000	  7.700000	 -8.200000	-15.922426
 -9.500000	  7.700000	 -8.150000	-15.833943
 -9.500000	  7.700000	 -8.100000	-15.745361
 -9.500000	  7.700000	 -8.050000	-15.656669
 -9.500000	  7.700000	 -8.000000	-15.567862
 -9.500000	  7.700000	 -7.950000	-15.478934
 -9.500000	  7.700000	 -7.900000	-15.389880
 -9.500000	  7.700000	 -7.850000	-15.300696
 -9.500000	  7.700000	 -7.800000	-15.211379
 -9.500000	  7.700000	 -7.750000	-15.121928
 -9.500000	  7.700000	 -7.700000	-15.032340
 -9.500000	  7.700000	 -7.650000	-14.942613
 -9.500000	  7.700000	 -7.600000	-14.852747
 -9.500000	  7.700000	 -7.550000	-14.762740
 -9.500000	  7.700000	 -7.500000	-14.672592
 -9.500000	  7.700000	 -7.450000	-14.582300
 -9.500000	  7.700000	 -7.400000	-14.491867
 -9.500000	  7.700000	 -7.350000	-14.401291
 -9.500000	  7.700000	 -7.300000	-14.310572
 -9.500000	  7.700000	 -7.250000	-14.219710
 -9.500000	  7.700000	 -7.200000	-14.128706
 -9.500000	  7.700000	 -7.150000	-14.037561
 -9.500000	  7.700000	 -7.100000	-13.946273
 -9.500000	  7.700000	 -7.050000	-13.854845
 -9.500000	  7.700000	 -7.000000	-13.763278
 -9.500000	  7.800000	-10.000000	-18.193301
 -9.500000	  7.800000	 -9.950000	-18.104472
 -9.500000	  7.800000	 -9.900000	-18.015705
 -9.500000	  7.800000	 -9.850000	-17.926758
 -9.500000	  7.800000	 -9.800000	-17.837662
 -9.500000	  7.800000	 -9.750000	-17.748185
 -9.500000	  7.800000	 -9.700000	-17.657410
 -9.500000	  7.800000	 -9.650000	-17.566496
 -9.500000	  7.800000	 -9.600000	-17.475081
 -9.500000	  7.800000	 -9.550000	-17.383095
 -9.500000	  7.800000	 -9.500000	-17.290944
 -9.500000	  7.800000	 -9.450000	-17.198905
 -9.500000	  7.800000	 -9.400000	-17.107216
 -9.500000	  7.800000	 -9.350000	-17.016320
 -9.500000	  7.800000	 -9.300000	-16.926330
 -9.500000	  7.800000	 -9.250000	-16.837161
 -9.500000	  7.800000	 -9.200000	-16.748580
 -9.500000	  7.800000	 -9.150000	-16.660298
 -9.500000	  7.800000	 -9.100000	-16.572099
 -9.500000	  7.800000	 -9.050000	-16.483917
 -9.500000	  7.800000	 -9.000000	-16.395749
 -9.500000	  7.800000	 -8.950000	-16.307596
 -9.500000	  7.800000	 -8.900000	-16.219438
 -9.500000	  7.800000	 -8.850000	-16.131251
 -9.500000	  7.800000	 -8.800000	-16.043011
 -9.500000	  7.800000	 -8.750000	-15.954703
 -9.500000	  7.800000	 -8.700000	-15.866319
 -9.500000	  7.800000	 -8.650000	-15.777849
 -9.500000	  7.800000	 -8.600000	-15.689284
 -9.500000	  7.800000	 -8.550000	-15.600617
 -9.500000	  7.800000	 -8.500000	-15.511839
 -9.500000	  7.800000	 -8.450000	-15.422943
 -9.500000	  7.800000	 -8.400000	-15.333922
 -9.500000	  7.800000	 -8.350000	-15.244769
 -9.500000	  7.800000	 -8.300000	-15.155480
 -9.500000	  7.800000	 -8.250000	-15.066050
 -9.500000	  7.800000	 -8.200000	-14.976476
 -9.500000	  7.800000	 -8.150000	-14.886754
 -9.500000	  7.800000	 -8.100000	-14.796881
 -9.500000	  7.800000	 -8.050000	-14.706857
 -9.500000	  7.800000	 -8.000000	-14.616678
 -9.500000	  7.800000	 -7.950000	-14.526342
 -9.500000	  7.800000	 -7.900000	-14.435850
 -9.500000	  7.800000	 -7.850000	-14.345199
 -9.500000	  7.800000	 -7.800000	-14.254391
 -9.500000	  7.800000	 -7.750000	-14.163425
 -9.500000	  7.800000	 -7.700000	-14.072302
 -9.500000	  7.800000	 -7.650000	-13.981023
 -9.500000	  7.800000	 -7.600000	-13.889592
 -9.500000	  7.800000	 -7.550000	-13.798009
 -9.500000	  7.800000	 -7.500000	-13.706278
 -9.500000	  7.800000	 -7.450000	-13.614405
 -9.500000	  7.800000	 -7.400000	-13.522393
 -9.500000	  7.800000	 -7.350000	-13.430247
 -9.500000	  7.800000	 -7.300000	-13.337976
 -9.500000	  7.800000	 -7.250000	-13.245585
 -9.500000	  7.800000	 -7.200000	-13.153085
 -9.500000	  7.800000	 -7.150000	-13.060483
 -9.500000	  7.800000	 -7.100000	-12.967790
 -9.500000	  7.800000	 -7.050000	-12.875018
 -9.500000	  7.800000	 -7.000000	-12.782177
 -9.500000	  7.900000	-10.000000	-17.223730
 -9.500000	  7.900000	 -9.950000	-17.131487
 -9.500000	  7.900000	 -9.900000	-17.039892
 -9.500000	  7.900000	 -9.850000	-16.949163
 -9.500000	  7.900000	 -9.800000	-16.859356
 -9.500000	  7.900000	 -9.750000	-16.770278
 -9.500000	  7.900000	 -9.700000	-16.681635
 -9.500000	  7.900000	 -9.650000	-16.593161
 -9.500000	  7.900000	 -9.600000	-16.504719
 -9.500000	  7.900000	 -9.550000	-16.416284
 -9.500000	  7.900000	 -9.500000	-16.327859
 -9.500000	  7.900000	 -9.450000	-16.239435
 -9.500000	  7.900000	 -9.400000	-16.150987
 -9.500000	  7.900000	 -9.350000	-16.062487
 -9.500000	  7.900000	 -9.300000	-15.973918
 -9.500000	  7.900000	 -9.250000	-15.885266
 -9.500000	  7.900000	 -9.200000	-15.796522
 -9.500000	  7.900000	 -9.150000	-15.707678
 -9.500000	  7.900000	 -9.100000	-15.618725
 -9.500000	  7.900000	 -9.050000	-15.529658
 -9.500000	  7.900000	 -9.000000	-15.440471
 -9.500000	  7.900000	 -8.950000	-15.351161
 -9.500000	  7.900000	 -8.900000	-15.261724
 -9.500000	  7.900000	 -8.850000	-15.172160
 -9.500000	  7.900000	 -8.800000	-15.082466
 -9.500000	  7.900000	 -8.750000	-14.992641
 -9.500000	  7.900000	 -8.700000	-14.902684
 -9.500000	  7.900000	 -8.650000	-14.812594
 -9.500000	  7.900000	 -8.600000	-14.722370
 -9.500000	  7.900000	 -8.550000	-14.632013
 -9.500000	  7.900000	 -8.500000	-14.541521
 -9.500000	  7.900000	 -8.450000	-14.450896
 -9.500000	  7.900000	 -8.400000	-14.360136
 -9.500000	  7.900000	 -8.350000	-14.269243
 -9.500000	  7.900000	 -8.300000	-14.178220
 -9.500000	  7.900000	 -8.250000	-14.087064
 -9.500000	  7.900000	 -8.200000	-13.995779
 -9.500000	  7.900000	 -8.150000	-13.904367
 -9.500000	  7.900000	 -8.100000	-13.812829
 -9.500000	  7.900000	 -8.050000	-13.721169
 -9.500000	  7.900000	 -8.000000	-13.629389
 -9.500000	  7.900000	 -7.950000	-13.537494
 -9.500000	  7.900000	 -7.900000	-13.445489
 -9.500000	  7.900000	 -7.850000	-13.353379
 -9.500000	  7.900000	 -7.800000	-13.261170
 -9.500000	  7.900000	 -7.750000	-13.168870
 -9.500000	  7.900000	 -7.700000	-13.076486
 -9.500000	  7.900000	 -7.650000	-12.984028
 -9.500000	  7.900000	 -7.600000	-12.891505
 -9.500000	  7.900000	 -7.550000	-12.798928
 -9.500000	  7.900000	 -7.500000	-12.706308
 -9.500000	  7.900000	 -7.450000	-12.613656
 -9.500000	  7.900000	 -7.400000	-12.520985
 -9.500000	  7.900000	 -7.350000	-12.428311
 -9.500000	  7.900000	 -7.300000	-12.335650
 -9.500000	  7.900000	 -7.250000	-12.243025
 -9.500000	  7.900000	 -7.200000	-12.150462
 -9.500000	  7.900000	 -7.150000	-12.057996
 -9.500000	  7.900000	 -7.100000	-11.965664
 -9.500000	  7.900000	 -7.050000	-11.873511
 -9.500000	  7.900000	 -7.000000	-11.781589
 -9.500000	  8.000000	-10.000000	-16.250018
 -9.500000	  8.000000	 -9.950000	-16.161419
 -9.500000	  8.000000	 -9.900000	-16.072764
 -9.500000	  8.000000	 -9.850000	-15.984036
 -9.500000	  8.000000	 -9.800000	-15.895220
 -9.500000	  8.000000	 -9.750000	-15.806309
 -9.500000	  8.000000	 -9.700000	-15.717290
 -9.500000	  8.000000	 -9.650000	-15.628157
 -9.500000	  8.000000	 -9.600000	-15.538904
 -9.500000	  8.000000	 -9.550000	-15.449524
 -9.500000	  8.000000	 -9.500000	-15.360012
 -9.500000	  8.000000	 -9.450000	-15.270367
 -9.500000	  8.000000	 -9.400000	-15.180585
 -9.500000	  8.000000	 -9.350000	-15.090663
 -9.500000	  8.000000	 -9.300000	-15.000603
 -9.500000	  8.000000	 -9.250000	-14.910401
 -9.500000	  8.000000	 -9.200000	-14.820058
 -9.500000	  8.000000	 -9.150000	-14.729574
 -9.500000	  8.000000	 -9.100000	-14.638948
 -9.500000	  8.000000	 -9.050000	-14.548181
 -9.500000	  8.000000	 -9.000000	-14.457273
 -9.500000	  8.000000	 -8.950000	-14.366225
 -9.500000	  8.000000	 -8.900000	-14.275037
 -9.500000	  8.000000	 -8.850000	-14.183711
 -9.500000	  8.000000	 -8.800000	-14.092248
 -9.500000	  8.000000	 -8.750000	-14.000649
 -9.500000	  8.000000	 -8.700000	-13.908918
 -9.500000	  8.000000	 -8.650000	-13.817056
 -9.500000	  8.000000	 -8.600000	-13.725065
 -9.500000	  8.000000	 -8.550000	-13.632950
 -9.500000	  8.000000	 -8.500000	-13.540714
 -9.500000	  8.000000	 -8.450000	-13.448361
 -9.500000	  8.000000	 -8.400000	-13.355895
 -9.500000	  8.000000	 -8.350000	-13.263324
 -9.500000	  8.000000	 -8.300000	-13.170652
 -9.500000	  8.000000	 -8.250000	-13.077888
 -9.500000	  8.000000	 -8.200000	-12.985039
 -9.500000	  8.000000	 -8.150000	-12.892116
 -9.500000	  8.000000	 -8.100000	-12.799130
 -9.500000	  8.000000	 -8.050000	-12.706093
 -9.500000	  8.000000	 -8.000000	-12.613021
 -9.500000	  8.000000	 -7.950000	-12.519931
 -9.500000	  8.000000	 -7.900000	-12.426843
 -9.500000	  8.000000	 -7.850000	-12.333781
 -9.500000	  8.000000	 -7.800000	-12.240774
 -9.500000	  8.000000	 -7.750000	-12.147851
 -9.500000	  8.000000	 -7.700000	-12.055048
 -9.500000	  8.000000	 -7.650000	-11.962406
 -9.500000	  8.000000	 -7.600000	-11.869971
 -9.500000	  8.000000	 -7.550000	-11.777795
 -9.500000	  8.000000	 -7.500000	-11.685935
 -9.500000	  8.000000	 -7.450000	-11.594461
 -9.500000	  8.000000	 -7.400000	-11.503446
 -9.500000	  8.000000	 -7.350000	-11.412977
 -9.500000	  8.000000	 -7.300000	-11.323148
 -9.500000	  8.000000	 -7.250000	-11.234065
 -9.500000	  8.000000	 -7.200000	-11.145846
 -9.500000	  8.000000	 -7.150000	-11.058619
 -9.500000	  8.000000	 -7.100000	-10.972524
 -9.500000	  8.000000	 -7.050000	-10.887714
 -9.500000	  8.000000	 -7.000000	-10.804350
 -9.500000	  8.100000	-10.000000	-15.268994
 -9.500000	  8.100000	 -9.950000	-15.179102
 -9.500000	  8.100000	 -9.900000	-15.089070
 -9.500000	  8.100000	 -9.850000	-14.998893
 -9.500000	  8.100000	 -9.800000	-14.908571
 -9.500000	  8.100000	 -9.750000	-14.818102
 -9.500000	  8.100000	 -9.700000	-14.727488
 -9.500000	  8.100000	 -9.650000	-14.636727
 -9.500000	  8.100000	 -9.600000	-14.545818
 -9.500000	  8.100000	 -9.550000	-14.454764
 -9.500000	  8.100000	 -9.500000	-14.363565
 -9.500000	  8.100000	 -9.450000	-14.272220
 -9.500000	  8.100000	 -9.400000	-14.180732
 -9.500000	  8.100000	 -9.350000	-14.089101
 -9.500000	  8.100000	 -9.300000	-13.997330
 -9.500000	  8.100000	 -9.250000	-13.905419
 -9.500000	  8.100000	 -9.200000	-13.813373
 -9.500000	  8.100000	 -9.150000	-13.721192
 -9.500000	  8.100000	 -9.100000	-13.628882
 -9.500000	  8.100000	 -9.050000	-13.536445
 -9.500000	  8.100000	 -9.000000	-13.443885
 -9.500000	  8.100000	 -8.950000	-13.351209
 -9.500000	  8.100000	 -8.900000	-13.258422
 -9.500000	  8.100000	 -8.850000	-13.165529
 -9.500000	  8.100000	 -8.800000	-13.072539
 -9.500000	  8.100000	 -8.750000	-12.979460
 -9.500000	  8.100000	 -8.700000	-12.886301
 -9.500000	  8.100000	 -8.650000	-12.793076
 -9.500000	  8.100000	 -8.600000	-12.699795
 -9.500000	  8.100000	 -8.550000	-12.606474
 -9.500000	  8.100000	 -8.500000	-12.513131
 -9.500000	  8.100000	 -8.450000	-12.419785
 -9.500000	  8.100000	 -8.400000	-12.326458
 -9.500000	  8.100000	 -8.350000	-12.233178
 -9.500000	  8.100000	 -8.300000	-12.139974
 -9.500000	  8.100000	 -8.250000	-12.046882
 -9.500000	  8.100000	 -8.200000	-11.953943
 -9.500000	  8.100000	 -8.150000	-11.861204
 -9.500000	  8.100000	 -8.100000	-11.768715
 -9.500000	  8.100000	 -8.050000	-11.676536
 -9.500000	  8.100000	 -8.000000	-11.584735
 -9.500000	  8.100000	 -7.950000	-11.493385
 -9.500000	  8.100000	 -7.900000	-11.402571
 -9.500000	  8.100000	 -7.850000	-11.312388
 -9.500000	  8.100000	 -7.800000	-11.222939
 -9.500000	  8.100000	 -7.750000	-11.134341
 -9.500000	  8.100000	 -7.700000	-11.046721
 -9.500000	  8.100000	 -7.650000	-10.960217
 -9.500000	  8.100000	 -7.600000	-10.874977
 -9.500000	  8.100000	 -7.550000	-10.791163
 -9.500000	  8.100000	 -7.500000	-10.708943
 -9.500000	  8.100000	 -7.450000	-10.628489
 -9.500000	  8.100000	 -7.400000	-10.549978
 -9.500000	  8.100000	 -7.350000	-10.473584
 -9.500000	  8.100000	 -7.300000	-10.399477
 -9.500000	  8.100000	 -7.250000	-10.327816
 -9.500000	  8.100000	 -7.200000	-10.258746
 -9.500000	  8.100000	 -7.150000	-10.192397
 -9.500000	  8.100000	 -7.100000	-10.128872
 -9.500000	  8.100000	 -7.050000	-10.068252
 -9.500000	  8.100000	 -7.000000	-10.010588
 -9.500000	  8.200000	-10.000000	-14.257121
 -9.500000	  8.200000	 -9.950000	-14.165556
 -9.500000	  8.200000	 -9.900000	-14.073851
 -9.500000	  8.200000	 -9.850000	-13.982007
 -9.500000	  8.200000	 -9.800000	-13.890026
 -9.500000	  8.200000	 -9.750000	-13.797911
 -9.500000	  8.200000	 -9.700000	-13.705665
 -9.500000	  8.200000	 -9.650000	-13.613291
 -9.500000	  8.200000	 -9.600000	-13.520794
 -9.500000	  8.200000	 -9.550000	-13.428178
 -9.500000	  8.200000	 -9.500000	-13.335448
 -9.500000	  8.200000	 -9.450000	-13.242610
 -9.500000	  8.200000	 -9.400000	-13.149670
 -9.500000	  8.200000	 -9.350000	-13.056639
 -9.500000	  8.200000	 -9.300000	-12.963523
 -9.500000	  8.200000	 -9.250000	-12.870332
 -9.500000	  8.200000	 -9.200000	-12.777079
 -9.500000	  8.200000	 -9.150000	-12.683776
 -9.500000	  8.200000	 -9.100000	-12.590439
 -9.500000	  8.200000	 -9.050000	-12.497085
 -9.500000	  8.200000	 -9.000000	-12.403733
 -9.500000	  8.200000	 -8.950000	-12.310405
 -9.500000	  8.200000	 -8.900000	-12.217129
 -9.500000	  8.200000	 -8.850000	-12.123931
 -9.500000	  8.200000	 -8.800000	-12.030847
 -9.500000	  8.200000	 -8.750000	-11.937915
 -9.500000	  8.200000	 -8.700000	-11.845179
 -9.500000	  8.200000	 -8.650000	-11.752689
 -9.500000	  8.200000	 -8.600000	-11.660503
 -9.500000	  8.200000	 -8.550000	-11.568683
 -9.500000	  8.200000	 -8.500000	-11.477303
 -9.500000	  8.200000	 -8.450000	-11.386445
 -9.500000	  8.200000	 -8.400000	-11.296197
 -9.500000	  8.200000	 -8.350000	-11.206663
 -9.500000	  8.200000	 -8.300000	-11.117952
 -9.500000	  8.200000	 -8.250000	-11.030187
 -9.500000	  8.200000	 -8.200000	-10.943500
 -9.500000	  8.200000	 -8.150000	-10.858036
 -9.500000	  8.200000	 -8.100000	-10.773948
 -9.500000	  8.200000	 -8.050000	-10.691399
 -9.500000	  8.200000	 -8.000000	-10.610557
 -9.500000	  8.200000	 -7.950000	-10.531595
 -9.500000	  8.200000	 -7.900000	-10.454685
 -9.500000	  8.200000	 -7.850000	-10.379995
 -9.500000	  8.200000	 -7.800000	-10.307687
 -9.500000	  8.200000	 -7.750000	-10.237912
 -9.500000	  8.200000	 -7.700000	-10.170803
 -9.500000	  8.200000	 -7.650000	-10.106473
 -9.500000	  8.200000	 -7.600000	-10.045011
 -9.500000	  8.200000	 -7.550000	 -9.986480
 -9.500000	  8.200000	 -7.500000	 -9.930912
 -9.500000	  8.200000	 -7.450000	 -9.878312
 -9.500000	  8.200000	 -7.400000	 -9.828655
 -9.500000	  8.200000	 -7.350000	 -9.781893
 -9.500000	  8.200000	 -7.300000	 -9.737949
 -9.500000	  8.200000	 -7.250000	 -9.696732
 -9.500000	  8.200000	 -7.200000	 -9.658134
 -9.500000	  8.200000	 -7.150000	 -9.622036
 -9.500000	  8.200000	 -7.100000	 -9.588304
 -9.500000	  8.200000	 -7.050000	 -9.556804
 -9.500000	  8.200000	 -7.000000	 -9.527397
 -9.500000	  8.300000	-10.000000	-13.209407
 -9.500000	  8.300000	 -9.950000	-13.116596
 -9.500000	  8.300000	 -9.900000	-13.023707
 -9.500000	  8.300000	 -9.850000	-12.930753
 -9.500000	  8.300000	 -9.800000	-12.837744
 -9.500000	  8.300000	 -9.750000	-12.744694
 -9.500000	  8.300000	 -9.700000	-12.651626
 -9.500000	  8.300000	 -9.650000	-12.558566
 -9.500000	  8.300000	 -9.600000	-12.465550
 -9.500000	  8.300000	 -9.550000	-12.372624
 -9.500000	  8.300000	 -9.500000	-12.279841
 -9.500000	  8.300000	 -9.450000	-12.187257
 -9.500000	  8.300000	 -9.400000	-12.094934
 -9.500000	  8.300000	 -9.350000	-12.002927
 -9.500000	  8.300000	 -9.300000	-11.911290
 -9.500000	  8.300000	 -9.250000	-11.820069
 -9.500000	  8.300000	 -9.200000	-11.729307
 -9.500000	  8.300000	 -9.150000	-11.639039
 -9.500000	  8.300000	 -9.100000	-11.549302
 -9.500000	  8.300000	 -9.050000	-11.460130
 -9.500000	  8.300000	 -9.000000	-11.371564
 -9.500000	  8.300000	 -8.950000	-11.283651
 -9.500000	  8.300000	 -8.900000	-11.196447
 -9.500000	  8.300000	 -8.850000	-11.110020
 -9.500000	  8.300000	 -8.800000	-11.024450
 -9.500000	  8.300000	 -8.750000	-10.939830
 -9.500000	  8.300000	 -8.700000	-10.856268
 -9.500000	  8.300000	 -8.650000	-10.773883
 -9.500000	  8.300000	 -8.600000	-10.692808
 -9.500000	  8.300000	 -8.550000	-10.613188
 -9.500000	  8.300000	 -8.500000	-10.535174
 -9.500000	  8.300000	 -8.450000	-10.458926
 -9.500000	  8.300000	 -8.400000	-10.384603
 -9.500000	  8.300000	 -8.350000	-10.312366
 -9.500000	  8.300000	 -8.300000	-10.242371
 -9.500000	  8.300000	 -8.250000	-10.174762
 -9.500000	  8.300000	 -8.200000	-10.109671
 -9.500000	  8.300000	 -8.150000	-10.047213
 -9.500000	  8.300000	 -8.100000	 -9.987476
 -9.500000	  8.300000	 -8.050000	 -9.930529
 -9.500000	  8.300000	 -8.000000	 -9.876410
 -9.500000	  8.300000	 -7.950000	 -9.825132
 -9.500000	  8.300000	 -7.900000	 -9.776680
 -9.500000	  8.300000	 -7.850000	 -9.731014
 -9.500000	  8.300000	 -7.800000	 -9.688072
 -9.500000	  8.300000	 -7.750000	 -9.647770
 -9.500000	  8.300000	 -7.700000	 -9.610010
 -9.500000	  8.300000	 -7.650000	 -9.574682
 -9.500000	  8.300000	 -7.600000	 -9.541670
 -9.500000	  8.300000	 -7.550000	 -9.510845
 -9.500000	  8.300000	 -7.500000	 -9.482079
 -9.500000	  8.300000	 -7.450000	 -9.455245
 -9.500000	  8.300000	 -7.400000	 -9.430215
 -9.500000	  8.300000	 -7.350000	 -9.406871
 -9.500000	  8.300000	 -7.300000	 -9.385098
 -9.500000	  8.300000	 -7.250000	 -9.364787
 -9.500000	  8.300000	 -7.200000	 -9.345836
 -9.500000	  8.300000	 -7.150000	 -9.328151
 -9.500000	  8.300000	 -7.100000	 -9.311643
 -9.500000	  8.300000	 -7.050000	 -9.296228
 -9.500000	  8.300000	 -7.000000	 -9.281829
 -9.500000	  8.400000	-10.000000	-12.269613
 -9.500000	  8.400000	 -9.950000	-12.179458
 -9.500000	  8.400000	 -9.900000	-12.089238
 -9.500000	  8.400000	 -9.850000	-11.998986
 -9.500000	  8.400000	 -9.800000	-11.908741
 -9.500000	  8.400000	 -9.750000	-11.818546
 -9.500000	  8.400000	 -9.700000	-11.728448
 -9.500000	  8.400000	 -9.650000	-11.638498
 -9.500000	  8.400000	 -9.600000	-11.548755
 -9.500000	  8.400000	 -9.550000	-11.459280
 -9.500000	  8.400000	 -9.500000	-11.370145
 -9.500000	  8.400000	 -9.450000	-11.281425
 -9.500000	  8.400000	 -9.400000	-11.193207
 -9.500000	  8.400000	 -9.350000	-11.105581
 -9.500000	  8.400000	 -9.300000	-11.018651
 -9.500000	  8.400000	 -9.250000	-10.932528
 -9.500000	  8.400000	 -9.200000	-10.847331
 -9.500000	  8.400000	 -9.150000	-10.763191
 -9.500000	  8.400000	 -9.100000	-10.680244
 -9.500000	  8.400000	 -9.050000	-10.598637
 -9.500000	  8.400000	 -9.000000	-10.518524
 -9.500000	  8.400000	 -8.950000	-10.440062
 -9.500000	  8.400000	 -8.900000	-10.363411
 -9.500000	  8.400000	 -8.850000	-10.288733
 -9.500000	  8.400000	 -8.800000	-10.216188
 -9.500000	  8.400000	 -8.750000	-10.145928
 -9.500000	  8.400000	 -8.700000	-10.078095
 -9.500000	  8.400000	 -8.650000	-10.012821
 -9.500000	  8.400000	 -8.600000	 -9.950216
 -9.500000	  8.400000	 -8.550000	 -9.890373
 -9.500000	  8.400000	 -8.500000	 -9.833360
 -9.500000	  8.400000	 -8.450000	 -9.779220
 -9.500000	  8.400000	 -8.400000	 -9.727969
 -9.500000	  8.400000	 -8.350000	 -9.679599
 -9.500000	  8.400000	 -8.300000	 -9.634077
 -9.500000	  8.400000	 -8.250000	 -9.591343
 -9.500000	  8.400000	 -8.200000	 -9.551322
 -9.500000	  8.400000	 -8.150000	 -9.513919
 -9.500000	  8.400000	 -8.100000	 -9.479028
 -9.500000	  8.400000	 -8.050000	 -9.446528
 -9.500000	  8.400000	 -8.000000	 -9.416296
 -9.500000	  8.400000	 -7.950000	 -9.388202
 -9.500000	  8.400000	 -7.900000	 -9.362120
 -9.500000	  8.400000	 -7.850000	 -9.337920
 -9.500000	  8.400000	 -7.800000	 -9.315481
 -9.500000	  8.400000	 -7.750000	 -9.294681
 -9.500000	  8.400000	 -7.700000	 -9.275406
 -9.500000	  8.400000	 -7.650000	 -9.257549
 -9.500000	  8.400000	 -7.600000	 -9.241010
 -9.500000	  8.400000	 -7.550000	 -9.225691
 -9.500000	  8.400000	 -7.500000	 -9.211502
 -9.500000	  8.400000	 -7.450000	 -9.198360
 -9.500000	  8.400000	 -7.400000	 -9.186188
 -9.500000	  8.400000	 -7.350000	 -9.174911
 -9.500000	  8.400000	 -7.300000	 -9.164466
 -9.500000	  8.400000	 -7.250000	 -9.154790
 -9.500000	  8.400000	 -7.200000	 -9.145829
 -9.500000	  8.400000	 -7.150000	 -9.137529
 -9.500000	  8.400000	 -7.100000	 -9.129845
 -9.500000	  8.400000	 -7.050000	 -9.122730
 -9.500000	  8.400000	 -7.000000	 -9.116144
 -9.500000	  8.500000	-10.000000	-11.362701
 -9.500000	  8.500000	 -9.950000	-11.272941
 -9.500000	  8.500000	 -9.900000	-11.183628
 -9.500000	  8.500000	 -9.850000	-11.094834
 -9.500000	  8.500000	 -9.800000	-11.006638
 -9.500000	  8.500000	 -9.750000	-10.919128
 -9.500000	  8.500000	 -9.700000	-10.832402
 -9.500000	  8.500000	 -9.650000	-10.746564
 -9.500000	  8.500000	 -9.600000	-10.661730
 -9.500000	  8.500000	 -9.550000	-10.578024
 -9.500000	  8.500000	 -9.500000	-10.495579
 -9.500000	  8.500000	 -9.450000	-10.414536
 -9.500000	  8.500000	 -9.400000	-10.335043
 -9.500000	  8.500000	 -9.350000	-10.257254
 -9.500000	  8.500000	 -9.300000	-10.181325
 -9.500000	  8.500000	 -9.250000	-10.107415
 -9.500000	  8.500000	 -9.200000	-10.035676
 -9.500000	  8.500000	 -9.150000	 -9.966260
 -9.500000	  8.500000	 -9.100000	 -9.899304
 -9.500000	  8.500000	 -9.050000	 -9.834936
 -9.500000	  8.500000	 -9.000000	 -9.773264
 -9.500000	  8.500000	 -8.950000	 -9.714379
 -9.500000	  8.500000	 -8.900000	 -9.658350
 -9.500000	  8.500000	 -8.850000	 -9.605219
 -9.500000	  8.500000	 -8.800000	 -9.555004
 -9.500000	  8.500000	 -8.750000	 -9.507698
 -9.500000	  8.500000	 -8.700000	 -9.463269
 -9.500000	  8.500000	 -8.650000	 -9.421664
 -9.500000	  8.500000	 -8.600000	 -9.382809
 -9.500000	  8.500000	 -8.550000	 -9.346612
 -9.500000	  8.500000	 -8.500000	 -9.312970
 -9.500000	  8.500000	 -8.450000	 -9.281767
 -9.500000	  8.500000	 -8.400000	 -9.252883
 -9.500000	  8.500000	 -8.350000	 -9.226191
 -9.500000	  8.500000	 -8.300000	 -9.201564
 -9.500000	  8.500000	 -8.250000	 -9.178877
 -9.500000	  8.500000	 -8.200000	 -9.158003
 -9.500000	  8.500000	 -8.150000	 -9.138824
 -9.500000	  8.500000	 -8.100000	 -9.121222
 -9.500000	  8.500000	 -8.050000	 -9.105088
 -9.500000	  8.500000	 -8.000000	 -9.090317
