# Effective degrees of freedom for the energy density and for the entropy density in the Standard Model.
# Data points are spaced over the interval in log(T).
#
# Note that the frequency column is such that a GW of present day frequency f
# was horizon sized at corresponding temperature T.
#
# K. Saikawa and S. Shirai (2020).
#
# Columns:
# 1. T [GeV]   2. f [Hz]     3. g_*s       4. g_*rho
#
3.7041000e+01 9.5530699e-07 8.7292200e+01 8.8021800e+01
3.8893100e+01 1.0045530e-06 8.7994800e+01 8.8754700e+01
4.0837700e+01 1.0563670e-06 8.8729000e+01 8.9516600e+01
4.2879600e+01 1.1108790e-06 8.9491500e+01 9.0303800e+01
4.5023600e+01 1.1682440e-06 9.0285000e+01 9.1120600e+01
4.7274700e+01 1.2285687e-06 9.1098500e+01 9.1953500e+01
4.9638500e+01 1.2919978e-06 9.1927000e+01 9.2797100e+01
5.2120400e+01 1.3583236e-06 9.2592600e+01 9.3482000e+01
5.4726400e+01 1.4279520e-06 9.3229100e+01 9.4135600e+01
5.7462700e+01 1.5011151e-06 9.3865800e+01 9.4786600e+01
6.0335900e+01 1.5779691e-06 9.4497100e+01 9.5428300e+01
6.3352700e+01 1.6587052e-06 9.5123700e+01 9.6062400e+01
6.6520300e+01 1.7434937e-06 9.5739700e+01 9.6682200e+01
6.9846300e+01 1.8325561e-06 9.6347600e+01 9.7291400e+01
7.3338600e+01 1.9260139e-06 9.6934000e+01 9.7871700e+01
7.7005600e+01 2.0241128e-06 9.7503800e+01 9.8429500e+01
8.0855900e+01 2.1271360e-06 9.8062400e+01 9.8974100e+01
8.4898700e+01 2.2353182e-06 9.8607400e+01 9.9502900e+01
8.9143600e+01 2.3489181e-06 9.9138400e+01 1.0001600e+02
9.3600800e+01 2.4682085e-06 9.9654600e+01 1.0051300e+02
9.8280800e+01 2.5934647e-06 1.0015800e+02 1.0099500e+02
1.0319500e+02 2.7248141e-06 1.0060100e+02 1.0141700e+02
1.0835500e+02 2.8626777e-06 1.0101800e+02 1.0181200e+02
1.1377200e+02 3.0075280e-06 1.0144100e+02 1.0221400e+02
1.1946100e+02 3.1596926e-06 1.0185600e+02 1.0260800e+02
1.2543400e+02 3.3195110e-06 1.0226300e+02 1.0299500e+02
1.3170600e+02 3.4873282e-06 1.0264500e+02 1.0336000e+02
1.3829100e+02 3.6606981e-06 1.0275800e+02 1.0338000e+02
1.4520600e+02 3.8434800e-06 1.0291200e+02 1.0346900e+02
1.5246600e+02 4.0356424e-06 1.0306300e+02 1.0357000e+02
1.6008900e+02 4.2394467e-06 1.0336100e+02 1.0386900e+02
1.6809400e+02 4.4504435e-06 1.0343000e+02 1.0386900e+02
1.7649800e+02 4.6724994e-06 1.0352100e+02 1.0391000e+02
1.8532300e+02 4.9048430e-06 1.0354400e+02 1.0387100e+02
1.9458900e+02 5.1489068e-06 1.0356100e+02 1.0383500e+02
2.0431900e+02 5.4053507e-06 1.0357600e+02 1.0380600e+02
2.1453500e+02 5.6747443e-06 1.0358800e+02 1.0378200e+02
2.2526100e+02 5.9576862e-06 1.0360000e+02 1.0376300e+02
2.3652400e+02 6.2549258e-06 1.0361100e+02 1.0374900e+02
2.4835100e+02 6.5671443e-06 1.0362200e+02 1.0373900e+02
2.6076800e+02 6.8949993e-06 1.0363200e+02 1.0373100e+02
2.7380700e+02 7.2393927e-06 1.0364200e+02 1.0372700e+02
2.8749700e+02 7.6010232e-06 1.0365100e+02 1.0372400e+02
3.0187200e+02 7.9808088e-06 1.0366000e+02 1.0372300e+02
3.1696500e+02 8.3796313e-06 1.0366900e+02 1.0372400e+02
3.3281400e+02 8.7984205e-06 1.0367800e+02 1.0372500e+02
3.4945400e+02 9.2382190e-06 1.0368600e+02 1.0372800e+02
3.6692700e+02 9.7000443e-06 1.0369500e+02 1.0373200e+02
3.8527300e+02 1.0184923e-05 1.0370300e+02 1.0373500e+02
4.0453700e+02 1.0694161e-05 1.0371100e+02 1.0374000e+02
4.2476400e+02 1.1228855e-05 1.0371900e+02 1.0374500e+02
4.4600200e+02 1.1790311e-05 1.0372600e+02 1.0375000e+02
4.6830200e+02 1.2379844e-05 1.0373300e+02 1.0375500e+02
4.9171700e+02 1.2998875e-05 1.0374100e+02 1.0376100e+02
5.1630300e+02 1.3648910e-05 1.0374800e+02 1.0376700e+02
5.4211800e+02 1.4331444e-05 1.0375500e+02 1.0377300e+02
5.6922400e+02 1.5048043e-05 1.0376200e+02 1.0377800e+02
5.9768600e+02 1.5800567e-05 1.0376900e+02 1.0378400e+02
6.2757000e+02 1.6590828e-05 1.0377500e+02 1.0379100e+02
